start	end	text
2086600	2089600	是群組最大的半導體公司
2089600	2091600	重新說這個角度
2091600	2094600	2021年2022年
2094600	2096600	有超過3C
2096600	2099600	從2021年是開始超過3C
2099600	2101600	那跟各位報告一樣
2101600	2103600	3C絕對不是一個
2103600	2104600	不是
2104600	2106600	我去3C做過臨時研究
2106600	2108600	那時候我從菜館去研究
2108600	2109600	那為什麼能去呢
2109600	2111600	因為台灣的工具做得很好
2111600	2113600	所以他們從提到
2113600	2115600	台灣的貨物成長半導體
2115600	2117600	那是在2003 2004
2117600	2119600	然後改變了很久以前
2119600	2121600	3C我去3C很開心
2121600	2123600	一個高速公路
2123600	2126600	兩個我們同事帶我去
2126600	2127600	他說
2127600	2129600	兩個交流道出來的都是3C
2129600	2130600	一家3C
2130600	2133600	它的土地規模
2133600	2135600	就是一個新竹科學園區
2135600	2136600	3C很大
2136600	2138600	3C等於說到今天為止
2138600	2140600	還是台積電的4倍
2140600	2142600	所以就我們來看的話
2142600	2144600	台積電提到的熱球房
2144600	2145600	已經不是硬票
2145600	2146600	是3C
2146600	2148600	那為什麼熱球房很重要
2148600	2150600	因為在金元代表
2150600	2154600	資本密集是很高的
2154600	2156600	資本密集就是說
2156600	2158600	這丟數字
2158600	2162600	台積電今年的KTAS資本支出
2162600	2163600	資本支出很重要
2163600	2164600	因為資本支出
2164600	2166600	你的資產才能往前走
2166600	2167600	你設備的關係
2167600	2169600	今年台積電資本支出是
2169600	2172600	32.3萬21億
2172600	2174600	中華民國的金元國王
2174600	2176600	是越來越低
2176600	2178600	台積電的基地設的
2178600	2179600	中華民國的武器
2179600	2180600	還有很多
2180600	2182600	所以就比較過火成山
2182600	2183600	所以它
2183600	2185600	也因為它的資本支出
2185600	2188600	中國大陸
2188600	2190600	想要扶持
2190600	2192600	一舉國之力
2192600	2193600	都很辛苦
2193600	2195600	因為它的資本支出
2195600	2197600	已經超過
2197600	2198600	不能說超過國家力量
2198600	2199600	就是說
2199600	2202600	已經是國家能力累積
2202600	2204600	所以台積電繼續扶持
2204600	2206600	那個復火成山
2206600	2208600	那台積電影響了
2208600	2210600	台灣的大廠商業
2210600	2213600	使得台灣的大廠商業被影響
2215600	2216600	好 第三個
2216600	2218600	也對一個概念
2218600	2220600	比如說
2220600	2222600	我一直在想辦法
2222600	2224600	我只是一個很簡單的概念
2224600	2225600	就是各位現在應該用
2225600	2227600	Hydrom用很多
2227600	2230600	Hydrom是這樣子
2230600	2232600	你會發現到從
2232600	2233600	我們現在也聽到
2233600	2235600	iPhone 11是有在失誤
2235600	2236600	但你會發現到
2236600	2241600	從iPhone 11到12
2241600	2244600	你做一個舉例
2244600	2245600	你會發現到
2245600	2246600	半導體戰勝的
2246600	2248600	one cost
2248600	2249600	就是說我在做一個
2249600	2251600	智能型手機
2251600	2252600	smartphone
2252600	2253600	智慧型手機
2253600	2255600	我一個人
2255600	2256600	做一個手機
2256600	2257600	裡面也藏了
2257600	2259600	半導體戰勝的手機
2259600	2260600	各位報告
2260600	2261600	今天在禮拜
2261600	2263600	GENFINES的時候
2263600	2265600	是半導體
2265600	2266600	半導體戰勝的
2266600	2267600	面積非常小
2267600	2269600	但價值非常大
2269600	2271600	所以一個手機的禮拜
2271600	2272600	那這個
2272600	2275600	這個從11的時候
2275600	2276600	還是36點
2276600	2278600	那如果各位報告
2278600	2279600	可能iPhone 1、iPhone 2的時候
2279600	2280600	會把你在裡面的
2280600	2282600	one cost可能是一個
2282600	2284600	smart phone set
2284600	2287600	所以當你的產品
2287600	2289600	一直在upgrade的過程
2289600	2292600	你的content
2292600	2293600	越來越複雜的時候
2293600	2294600	你會發現
2294600	2296600	半導體的價值
2296600	2297600	變得越來越高
2297600	2299600	所有的媒體都是一樣
2299600	2301600	各位用的品系
2301600	2302600	跟各位報告
2302600	2304600	也就是五成的概念
2304600	2307600	它的產值是來自於半導體
2307600	2308600	但半導體的程度
2308600	2310600	是能夠少很多
2310600	2311600	那半導體有什麼
2311600	2313600	要去高很多
2313600	2314600	所以半導體是一個
2314600	2316600	非常好的產業
2316600	2317600	那這就是給各位
2317600	2319600	做一個例子
2319600	2321600	所以這就是我剛才講的
2321600	2323600	台積電的無價
2323600	2327600	在那裡2020年標
2327600	2329600	所以呢
2329600	2331600	就有些人來問我
2331600	2332600	怎麼知道
2332600	2334600	其實最好是的話
2334600	2336600	就是就從台積電找
2336600	2338600	他說不會找
2338600	2340600	就從台積電找
2340600	2342600	它不會是一個直線
2342600	2344600	它從台積電上來
2344600	2345600	像你看回來是不是
2345600	2346600	好像也是
2346600	2347600	大家真的有說到
2347600	2348600	但由於台積電
2348600	2350600	它來自於半導體
2350600	2351600	大家也知道
2351600	2353600	因為台積電在整個
2353600	2354600	生態系裡面
2354600	2356600	它不是最有利的位置
2356600	2357600	在產業面
2357600	2360600	在供應面它是最有利的位置
2360600	2362600	在生態系不是
2362600	2363600	OK
2363600	2367600	軟體硬體的價值
2367600	2368600	還要很高
2368600	2369600	我先用
2369600	2371600	大家有一個概念
2371600	2373600	就是台積電
2373600	2375600	也是投資
2375600	2376600	投了十年
2376600	2379600	它的報酬率大概是一個6%
2379600	2381600	就是6個
2381600	2382600	那
2382600	2383600	去年先是大概到
2383600	2385600	這些公司有10倍
2385600	2386600	所以不意外
2386600	2387600	那這個
2387600	2390600	第四個我要跟各位報告就是
2390600	2392600	看台灣的場勢
2392600	2393600	就是我在越南的時候
2393600	2394600	做影響
2394600	2396600	我會把它拿下來
2396600	2397600	因為我想這是一個
2397600	2398600	很基本的東西
2398600	2399600	我很快辦得
2399600	2400600	但是大家參考
2400600	2401600	我還是
2401600	2403600	就是不曉得各位的程度
2403600	2405600	我會理解
2405600	2406600	希望到手的
2406600	2409600	所以我先都放上去
2409600	2410600	台灣在全球
2410600	2413600	半導體的場勢
2413600	2414600	大概就是一個
2414600	2415600	Smarter的概念
2415600	2417600	全球列大
2417600	2418600	比韓國
2418600	2420600	比日本大
2420600	2421600	日本
2421600	2424600	我剛進這個行列的時候
2424600	2426600	日本那時候已經
2426600	2427600	開始往下過走
2427600	2429600	那我們回到
2429600	2430600	更早的時候
2430600	2431600	我看一些歷史數字
2431600	2432600	在1990年
2432600	2433600	1980年
2433600	2436600	全球那個關鍵是日本
2436600	2438600	但是日本下來
2438600	2441600	我會講一講很簡單的
2441600	2445600	美國在這邊占很重要的位置
2445600	2446600	那
2446600	2448600	美國也把韓國跟
2448600	2450600	台灣拉起來
2450600	2452600	日本當年最強的是
2452600	2453600	基地
2453600	2456600	所以我會說
2456600	2457600	三星呢
2457600	2458600	就是在韓國的
2458600	2459600	幫助之下
2459600	2462600	我們把日本打趴
2462600	2463600	那
2463600	2464600	邏輯呢
2464600	2465600	因為
2465600	2467600	有一個地方比較細
2467600	2468600	那
2468600	2471600	以前我們去敘禮拜訪公司
2471600	2473600	那邊常說
2473600	2474600	埃西埃西
2474600	2476600	就是日本的全名字
2476600	2477600	那
2477600	2478600	說
2478600	2479600	Morris
2479600	2480600	張釗峰
2480600	2481600	為什麼
2481600	2483600	沒有在台灣寫過一篇書
2483600	2485600	為了不到台灣創業
2485600	2487600	因為需求很大
2487600	2488600	因為當年華人
2488600	2490600	不會念書的話
2490600	2491600	在
2491600	2492600	做拜訪品
2492600	2493600	都會發現一件事
2493600	2495600	他們沒有工廠
2495600	2497600	但是他需求很高
2497600	2499600	MV表
2499600	2501600	光的是
2501600	2502600	是
2502600	2503600	那個
2503600	2504600	傑森華
2504600	2505600	很多公司
2505600	2507600	那時候也是華人的公司
2507600	2508600	那
2508600	2510600	很多都有華人的影子的公司
2510600	2511600	所以
2511600	2512600	方便的地方
2512600	2514600	就是自然生產
2514600	2515600	各位絕對不要相信
2515600	2516600	是誰在那一天
2516600	2517600	午夜夢遊的時候
2517600	2518600	通宵
2518600	2519600	就是那件事
2519600	2520600	就是
2520600	2521600	就是
2521600	2522600	一段很大的需求
2522600	2523600	所以公益院
2523600	2524600	室內院
2524600	2525600	開發基金
2525600	2526600	還有回應
2526600	2527600	住址
2527600	2528600	開始蓋房子
2528600	2529600	那單一開始就是
2529600	2530600	出息
2530600	2531600	來自哪
2531600	2532600	我記得
2532600	2534600	台灣在純粹開業
2534600	2535600	那
2535600	2536600	台灣
2536600	2537600	在南海行業最強
2537600	2539600	製造最強
2539600	2540600	所以
2540600	2541600	你
2541600	2542600	或是
2542600	2543600	那真的成
2543600	2544600	不成商
2544600	2545600	我們以前
2545600	2546600	我們早期的時候
2546600	2547600	在基於
2547600	2548600	去往前
2548600	2549600	台積電的理念
2549600	2550600	但有人發現
2550600	2552600	那現在的差距
2552600	2553600	已經
2553600	2554600	早就不是在台灣
2554600	2555600	這裡
2555600	2556600	在
2556600	2557600	台灣各在
2557600	2558600	台灣
2558600	2559600	台積電確實就是
2559600	2560600	一個世界級的公司
2560600	2561600	台灣的愛滋設計公司
2561600	2562600	也不錯
2562600	2563600	也不錯
2563600	2565600	台灣的風塵也不錯
2565600	2567600	但風塵基本上就是
2567600	2569600	你方便哪裡進
2569600	2571600	風塵哪裡自然最強
2571600	2572600	愛滋設計公司
2572600	2573600	愛滋設計公司
2573600	2574600	還有一半一半的風速
2574600	2575600	另外一半的風速
2575600	2576600	跟疫苗有關
2576600	2577600	愛滋設計公司
2577600	2579600	強化疫苗關係
2579600	2581600	所以台灣愛滋設計公司
2581600	2582600	時間拉長
2582600	2583600	會比較擔心
2583600	2584600	因為
2584600	2585600	因為早期的疫苗
2585600	2586600	一直在台灣
2586600	2587600	PC
2587600	2588600	mobile phone
2588600	2589600	就是在台灣
2589600	2590600	smile phone
2590600	2591600	開始
2591600	2593600	已經沒有在台灣了
2593600	2594600	跟各位報告
2594600	2596600	電動車都沒有到
2599600	2600600	電動車
2600600	2601600	沒有到
2601600	2603600	造車新勢力起來
2605600	2606600	就有人問
2606600	2607600	我們要怎麼看
2607600	2608600	那個叫什麼
2608600	2609600	mr-1群
2609600	2611600	可能中國造車新勢力
2612600	2613600	各位同學
2613600	2615600	有任何的數字可以查
2616600	2617600	這邊很快
2617600	2619600	而且都用數字為例
2619600	2621600	造車新勢力跟
2621600	2622600	mr-1群
2622600	2623600	那個
2623600	2625600	那個也不是同一個level
2626600	2627600	那個byv
2627600	2629600	看它一半的量多少
2630600	2631600	紅岸
2631600	2632600	有嗎
2632600	2634600	黃區域7.3
2634600	2636600	人家已經是
2636600	2637600	7.3
2637600	2639600	而且只有中國的
2640600	2642600	五幹直前的交通
2642600	2643600	是要變換的
2643600	2645600	整個中國的量
2645600	2646600	太多了
2646600	2648600	其實大家也可以聽到
2648600	2649600	一則新聞
2649600	2651600	就是特斯拉
2651600	2652600	他
2652600	2653600	特斯拉
2653600	2654600	幾乎
2654600	2655600	所有的原型
2655600	2656600	都在中國生產
2656600	2658600	表示那邊變成
2658600	2659600	特斯拉
2659600	2661600	各地方製造的車
2661600	2663600	中國製造的車
2663600	2665600	的cost最低
2665600	2667600	甚至可以比其他地方低
2667600	2668600	50%
2668600	2670600	所以已經代表
2671600	2673600	電動車的工業
2673600	2674600	某種程度來講
2674600	2675600	從我的程度來講
2675600	2677600	已經看出水平了
2677600	2679600	所以這是台灣比較難行的地方
2681600	2683600	另外一個就是
2683600	2684600	比較
2685600	2686600	地緣政治
2686600	2688600	地緣政治也是一個
2689600	2690600	比較通通的事情
2691600	2692600	但是
2693600	2694600	就看接下來
2694600	2695600	但是
2695600	2696600	地緣政治
2696600	2697600	從我的角度來講
2697600	2698600	就是美國想要
2698600	2699600	分開來行動
2700600	2702600	中國前來會有什麼產業
2702600	2703600	中國如果來的話
2703600	2704600	會有什麼產業
2708600	2709600	台灣
2709600	2710600	日本
2710600	2711600	韓國
2711600	2713600	都被迫要戰略
2713600	2714600	所以中國的話
2714600	2716600	沒有辦法產業
2716600	2717600	都可以行動
2717600	2719600	沒有辦法產業的話
2719600	2721600	也不會把這個趨勢發展
2721600	2722600	例如說我們在說
2722600	2723600	AI
2723600	2724600	AI server
2724600	2726600	所需要能力的GPU
2726600	2727600	都不會把
2727600	2730600	類似中國大陸的情況
2730600	2731600	為什麼
2731600	2732600	因為比特斯拉
2732600	2733600	就是在製造
2733600	2735600	中國大陸也在製造
2735600	2737600	所以它在這部分會有情況
2737600	2738600	另外一個就是
2738600	2739600	EV
2739600	2740600	電動車
2740600	2741600	第三代辦法
2742600	2743600	我就去年
2743600	2744600	我心裡面
2744600	2745600	對於其他行動
2745600	2747600	第三代辦法不會大
2747600	2748600	對
2748600	2750600	因為第三代辦法很大
2750600	2751600	但各位報告
2751600	2753600	現在沒有人想說這句話
2753600	2755600	第三代辦法很大
2755600	2756600	中國也做起來了
2757600	2758600	做起來了
2758600	2760600	給各位一個觀念
2760600	2761600	我們現在家裡
2761600	2763600	用的德式EV
2763600	2765600	當初都不是最適合的
2766600	2767600	像PLVC
2767600	2768600	當初
2768600	2769600	最適合的
2769600	2771600	就是要提供這個EV
2771600	2773600	那為什麼德式EV最適合
2773600	2775600	普通比較重
2775600	2776600	所以它的Cost of
2776600	2777600	速度不夠
2778600	2779600	它會很難去
2779600	2780600	Gain
2780600	2781600	會越來越小
2781600	2783600	我可以舉太多的例子
2783600	2784600	我們現在用辦法
2784600	2785600	做的是要細
2785600	2787600	為什麼會有第二代辦法
2787600	2789600	因為我發現它要細
2789600	2790600	並不是最好的辦法
2790600	2791600	來產業
2791600	2793600	所以才會有第二代辦法
2793600	2794600	儲存
2794600	2795600	Delphine
2795600	2796600	Gali-Nitron
2796600	2798600	然後第三代辦法是
2798600	2799600	Gali-Nitron
2799600	2800600	和ZFK
2800600	2801600	會起來
2801600	2802600	因為我發現細
2802600	2803600	反而不是最好的辦法
2803600	2804600	來產業
2805600	2806600	那跟各位報告
2806600	2808600	細的我一定不會再
2808600	2810600	投入很重
2810600	2811600	第三代辦法是
2811600	2813600	因為中國大陸的投入
2813600	2815600	中國大陸的投入
2815600	2816600	跟糖米
2816600	2817600	基本上就是
2817600	2819600	百倍投入的資源
2819600	2821600	所以那個量不出來
2821600	2822600	為什麼
2822600	2823600	因為電動車
2823600	2824600	今天你看的話
2824600	2826600	超過一半的
2826600	2828600	假如說電動車
2828600	2829600	電動車
2829600	2830600	半導體
2830600	2831600	超過一半
2831600	2832600	是跟第三代
2832600	2834600	相比的情況
2834600	2835600	對
2835600	2836600	所以中國大陸
2836600	2837600	一定做起來
2837600	2838600	好
2838600	2839600	這個地緣戰爭
2839600	2841600	對臺灣
2841600	2842600	的影響
2842600	2843600	糖米在農時
2843600	2844600	市區電子
2844600	2845600	有兩個禮拜
2845600	2846600	想參加
2846600	2847600	20多年
2847600	2848600	我為民主發展
2848600	2849600	幾年後變成
2849600	2850600	市區電子
2850600	2851600	現在臺灣
2851600	2852600	上個月
2852600	2853600	我
2853600	2854600	我
2854600	2855600	準備賞物
2855600	2856600	如果曾經投資
2856600	2857600	大概
2857600	2858600	三四十塊
2858600	2859600	經濟投資
2859600	2860600	那兩萬塊
2860600	2861600	我就覺得
2861600	2862600	因為我看數字的東西
2862600	2863600	有兩萬塊
2863600	2865600	我不敢
2865600	2866600	太多位置
2866600	2867600	但他今天
2867600	2868600	我還看
2868600	2870600	昨天售價三千多塊
2870600	2872600	這就是很慘
2872600	2873600	也沒想到那麼好
2873600	2874600	那為什麼
2874600	2875600	AIS
2875600	2876600	AIS
2876600	2877600	爆
2877600	2879600	然後
2879600	2880600	美國
2880600	2882600	看一個
2882600	2883600	一個優勢
2883600	2885600	是在市場的優勢
2885600	2886600	台灣的公司
2886600	2887600	你台灣的公司
2887600	2888600	你都要看的貓咪
2888600	2889600	所以有人跟你說
2889600	2890600	我要
2890600	2891600	要看台灣的公司
2891600	2892600	要看的貓咪
2892600	2893600	那我都只能投資
2893600	2894600	因為台灣的
2894600	2895600	有一些規則
2895600	2896600	你太接受的貓咪
2896600	2897600	但的貓咪
2897600	2899600	就像購口號的公司
2899600	2900600	都只要全民投資
2900600	2901600	全球
2901600	2903600	大的衛王公司
2903600	2904600	也都只要全民投資
2904600	2905600	衛王公司
2905600	2906600	一開始
2906600	2907600	絕對是糟糕
2907600	2909600	不管是夏天
2909600	2910600	如果不是AIS
2910600	2911600	或者說
2911600	2912600	阿里巴巴當初
2912600	2914600	真的阿里巴巴當初
2914600	2915600	一開始
2915600	2917600	一開始可能少錢
2917600	2919600	但是美國的市場可以接受
2919600	2920600	那美國市場
2920600	2922600	你看電影
2925600	2926600	好誇張
2926600	2928600	全球的股市能力多
2928600	2929600	美國的股市
2929600	2930600	一年的成交
2930600	2931600	一年的成交量
2931600	2933600	超過全球的一半
2935600	2937600	這跟美國的軍力
2937600	2938600	有支出
2938600	2939600	但全球占的一半
2939600	2941600	的意思是一樣
2943600	2944600	所以就是
2944600	2946600	美中在5億
2946600	2947600	大家感覺到
2947600	2949600	就是變成5億的情況
2950600	2951600	所以呢
2951600	2952600	中國大陸這一部分
2952600	2953600	我都不知道什麼
2953600	2954600	可能會退市
2954600	2956600	他們的投票
2956600	2958600	不過他們至少有個香港
2959600	2961600	但這也是為了有香港
2961600	2962600	慢慢在下來
2962600	2964600	大家會為了一個土地多了
2965600	2966600	就這個圖
2969600	2970600	是這個圖
2970600	2972600	我先想這個圖
2972600	2973600	你看香港
2974600	2977600	市值占GDP比例什麼意思
2978600	2980600	你台灣的上市公司的市值
2980600	2982600	跟台灣的GDP做得怎樣
2982600	2983600	就這個圖
2985600	2986600	再說
2986600	2988600	當然都會有
2988600	2990600	比如說你市值占GDP比例
2990600	2992600	你GDP分一年
2992600	2995600	整個國民經濟環保有多少
2995600	2997600	你去支撐那個GDP比例
2997600	2999600	這樣可以比照
2999600	3001600	這樣超過國民
3002600	3005600	名單它是金融中心
3005600	3006600	繳費中心
3006600	3008600	就能繳得多的錢
3008600	3010600	它可能你也隨時會投牌
3010600	3011600	就等於說
3011600	3012600	你國民生產保有
3012600	3013600	就是你整個國家
3013600	3014600	講簡單一點
3014600	3015600	你整個國家的財富
3015600	3017600	你能支撐多少的市值
3018600	3020600	你能支撐
3020600	3021600	你可以支撐的公司
3021600	3023600	的市值到什麼程度
3023600	3024600	你還是要來一點點
3024600	3026600	香港比例太高
3028600	3030600	那香港比例高
3030600	3031600	為什麼
3031600	3032600	因為中國最好的公司
3032600	3034600	都在香港投牌
3034600	3035600	但中國的資金
3035600	3037600	不能隨時進銷牌
3039600	3040600	所以你會聽到
3040600	3041600	有水有藍水
3041600	3043600	某種程度在開
3043600	3045600	但因為你的比例
3045600	3047600	不能自由交易
3047600	3049600	因為一國兩制的關係
3049600	3051600	我不是說一國兩制投牌
3051600	3053600	不是說一國兩制投牌
3053600	3056600	是資金不能隨時進出
3056600	3058600	畢竟它是兩制的
3058600	3060600	所以它會比例比較高
3060600	3062600	所以這時候我會一次
3062600	3064600	再從香港撤的話
3064600	3065600	香港投牌
3067600	3068600	所以香港很辛苦
3068600	3069600	這幾天
3071600	3072600	那這個就是
3072600	3074600	你要NASA
3074600	3075600	NASA這個
3075600	3077600	那個所以
3077600	3079600	很多人說要拿DTL
3079600	3080600	那DTL有的話
3080600	3082600	給各位一個概念
3082600	3083600	方費券
3083600	3084600	大家都知道
3084600	3086600	方費券過去是
3086600	3088600	屬於SPI
3089600	3092600	SPI屬於NASA
3093600	3095600	所以最白色的投資
3095600	3097600	有NASA是屬於DTL
3097600	3099600	這是最白癡
3100600	3101600	所以建議給各位
3101600	3102600	有白癡的包包
3102600	3104600	但是不要用真的白癡
3104600	3106600	包包都很有效
3106600	3108600	一個台積電一個NASA
3108600	3111600	所以應該是有收穫的
3113600	3114600	然後這是
3114600	3116600	這個就是我剛剛講的
3116600	3117600	日本
3117600	3118600	1991
3120600	3121600	10家
3121600	3122600	10家
3123600	3124600	包含的東西
3124600	3125600	6家
3125600	3126600	5家6家多
3130600	3132600	越來越少
3132600	3134600	但是現在日本要開始
3134600	3135600	時間崛起
3135600	3137600	而電影又是沒有過
3137600	3139600	台積電在日本
3139600	3140600	一場兩場設了
3140600	3142600	會設三場
3142600	3143600	讓各位保證
3143600	3145600	一定會行行之差
3146600	3147600	日本
3147600	3148600	不需要行行之差
3148600	3149600	當然有各個表彩
3149600	3151600	一定行行之差
3151600	3153600	所以日本要起來
3154600	3156600	那某程度也是越來越多
3156600	3157600	就像日比舉那麼多
3157600	3159600	有從某個角度來講
3159600	3160600	有時候從來不希望
3160600	3162600	爬得更對手多
3162600	3163600	會越來越多
3163600	3164600	要越來越多
3164600	3165600	也是越來越多
3165600	3167600	那熱衷可以越來越多
3169600	3170600	好
3170600	3171600	那另外一個
3171600	3172600	第六個
3172600	3174600	我們先講的就是
3174600	3177600	有哪些市場可以注意
3177600	3178600	Smartphone
3178600	3179600	Notebook
3179600	3180600	PC
3180600	3181600	這都不用看了
3181600	3183600	小寶小蜜
3183600	3185600	真的還不成長
3185600	3186600	但是可能
3186600	3187600	未來兩年
3187600	3188600	有一個
3188600	3189600	悔關反照
3189600	3191600	主要是因為KID
3192600	3194600	我們現在在講大的東西
3194600	3195600	都是在
3195600	3196600	KSO
3196600	3197600	但因為流域實業
3197600	3199600	跟市場的關係
3199600	3200600	所以未來的
3200600	3202600	PC跟Smartphone
3202600	3203600	會小小的列舉
3203600	3204600	所以可能會有
3204600	3205600	小小的
3205600	3206600	那個
3206600	3207600	小板牌
3207600	3209600	真真大
3210600	3211600	Server
3211600	3212600	ASA
3212600	3213600	跟EU
3214600	3215600	這是未來的
3215600	3216600	一個比較大的事
3216600	3217600	所以我們要注意喔
3218600	3219600	那EU市場
3219600	3220600	我們先講幾句
3220600	3221600	因為接下來我們做
3221600	3222600	我們可以來EU
3222600	3223600	當然就一言一句話
3223600	3224600	就太多了
3225600	3226600	電動車辦法
3226600	3227600	是什麼
3227600	3228600	大
3228600	3229600	大
3232600	3233600	昨天晚上開車
3233600	3234600	在台灣大道
3235600	3236600	我們看
3236600	3237600	台灣大道
3237600	3239600	基本上電動車的比例高
3240600	3241600	都是所謂的
3241600	3242600	藍油車
3242600	3243600	藍油車呢
3243600	3244600	各位觀眾
3244600	3245600	在台灣大道
3245600	3246600	藍油車
3247600	3248600	平均
3248600	3249600	辦法比賽的
3249600	3250600	Wall Cost
3250600	3251600	就是4%
3252600	3253600	4%
3254600	3255600	4%的概念
3255600	3256600	該講的
3256600	3257600	iPhone
3257600	3258600	在Wall Cost
3258600	3259600	成本
3259600	3260600	那這個
3260600	3261600	製造成本就是4%
3261600	3263600	那汽車的辦法體驗
3263600	3266600	汽車的辦法體驗則是4%
3266600	3268600	那跟各位報告
3268600	3270600	Model Y已經到19%
3272600	3273600	我可以聽各位的報告
3273600	3274600	特斯拉
3274600	3275600	也現在
3275600	3276600	現在
3276600	3277600	比例
3277600	3278600	一直往上
3279600	3280600	我們現在電動車
3280600	3281600	它們為什麼是母貓
3281600	3282600	所以為什麼
3282600	3283600	我們可以做
3283600	3284600	基本上在Wall Cost
3284600	3285600	一起辦
3285600	3286600	你現在還是在電台
3286600	3287600	電控
3287600	3288600	電機
3288600	3289600	電力
3289600	3290600	它還是在電台
3291600	3292600	未來
3294600	3295600	自動駕駛
3296600	3297600	還有車輛
3298600	3299600	這些東西
3299600	3300600	或其他
3301600	3302600	基本上
3302600	3303600	電動車
3303600	3304600	大家應該聽過很多
3304600	3306600	基本上就是
3306600	3308600	有四個人整個車
3308600	3309600	就是這種概念
3309600	3311600	有四個人整個車東西
3311600	3313600	或者有四個人整個屁屁
3313600	3315600	或者有四個人整個粉絲
3315600	3316600	那個什麼
3316600	3317600	但就是這個概念
3317600	3319600	所以未來你會起來
3319600	3320600	那假如會起來的話
3320600	3321600	你想像一下
3321600	3323600	假如電動車
3323600	3324600	不要做到
3324600	3325600	像
3325600	3326600	PC
3326600	3327600	這樣
3327600	3328600	iPhone到5G
3328600	3329600	真的不用
3329600	3330600	只要到三層
3331600	3332600	它的市場
3332600	3333600	就是現在什麼
3333600	3334600	不然
3334600	3335600	超過三個月以上
3336600	3338600	超過三個月以上
3339600	3341600	電車比Wall Cost
3341600	3342600	絕對會
3343600	3344600	然後
3345600	3346600	所以負額承擔率
3346600	3347600	超過三層
3348600	3349600	我們在
3349600	3350600	我們都這麼說
3350600	3351600	對
3351600	3353600	我們以前看公司的時候
3353600	3354600	除了喜歡看它的
3354600	3355600	明天的承擔率
3355600	3356600	喜歡看它的
3356600	3357600	負額承擔率
3357600	3358600	負額承擔率
3358600	3359600	超過了什麼
3359600	3360600	甚至是
3360600	3361600	比較注意的東西
3361600	3362600	我喜歡用
3362600	3363600	二十六個的數字
3363600	3364600	比較好看的時候
3364600	3365600	為什麼
3365600	3367600	十年都二十六個這個承擔
3367600	3368600	就是十年十倍承擔
3371600	3372600	可以用車輛的方式
3372600	3373600	十年就可以
3373600	3374600	絕對超過十倍承擔
3375600	3376600	絕對
3378600	3379600	然後
3379600	3380600	另外一個就是
3380600	3381600	HPG跟AI
3381600	3383600	HPG跟AI就是
3383600	3384600	看月光客
3384600	3385600	它現在
3385600	3386600	最大部分收到的
3386600	3387600	也是HPG
3387600	3388600	那這兩個
3388600	3389600	HPG裡面就是
3389600	3390600	屬於一般的
3390600	3391600	收入的開啟
3391600	3392600	這兩個
3392600	3393600	Own跟Rose
3393600	3394600	AI
3394600	3395600	AI比較好
3395600	3396600	因為
3396600	3397600	基本上
3397600	3398600	台積電
3398600	3399600	它
3399600	3400600	無法再一次
3400600	3401600	練
3401600	3402600	就是一個
3402600	3403600	另外一個故事就是
3405600	3406600	NVIDIA
3406600	3407600	去年的產品
3407600	3408600	台積電的產品
3408600	3409600	A100
3409600	3411600	賣出去是
3411600	3412600	一萬公斤
3412600	3415600	但是它從台積電那邊
3415600	3417600	台積電只收了六號
3417600	3418600	最後
3418600	3419600	NVIDIA賣了台積電
3419600	3420600	一台十二
3420600	3421600	十二個
3421600	3422600	那十二個也有
3422600	3423600	8顆
3423600	3424600	8顆
3424600	3425600	A100
3425600	3427600	改為四千八
3427600	3428600	但是它賣了台積電
3428600	3429600	二十萬
3429600	3431600	二十萬公斤
3431600	3432600	那台積電
3432600	3433600	是收到四千八
3433600	3434600	幫它做關係
3434600	3435600	對呀
3435600	3436600	所以NVIDIA
3436600	3438600	很關鍵是HP
3438600	3439600	那
3439600	3440600	台積電
3440600	3441600	跟
3441600	3442600	負責AI的
3442600	3443600	自我學姐
3443600	3444600	Wilson
3444600	3445600	跟Ale
3445600	3446600	他們的大
3446600	3447600	他們的
3447600	3448600	大模型
3448600	3449600	材質
3449600	3450600	路南說
3450600	3451600	你們跟NVIDIA
3451600	3452600	買了A100
3452600	3453600	那是H500
3453600	3454600	三十萬公斤
3454600	3455600	就
3455600	3456600	你們賣
3456600	3457600	過去
3457600	3458600	一顆
3458600	3459600	假算
3459600	3460600	八千塊
3460600	3461600	結果
3461600	3462600	它
3462600	3463600	賣了
3463600	3464600	三十萬
3464600	3465600	美金
3465600	3466600	可以嗎
3466600	3467600	台積電
3467600	3468600	是會
3468600	3469600	而且台積電
3469600	3470600	不會太強
3470600	3471600	不是
3471600	3472600	NVIDIA
3472600	3473600	很大的錯誤
3473600	3474600	沒有必要
3474600	3475600	在那裡產生
3475600	3476600	但NVIDIA
3476600	3477600	的東西
3477600	3478600	很刺激
3478600	3479600	所以像
3479600	3480600	特斯拉
3480600	3481600	還是自己開ASIC
3481600	3482600	ASIC
3482600	3483600	就是
3483600	3484600	Ic
3484600	3485600	自製作品
3485600	3486600	好
3486600	3487600	那一會兒
3487600	3488600	所以
3488600	3489600	這兩年
3489600	3490600	Ic
3490600	3491600	的貨增長率
3491600	3492600	就是超過
3492600	3493600	20%
3493600	3494600	貨增長率
3494600	3495600	好
3495600	3496600	那
3496600	3497600	所以
3497600	3498600	12個人的
3498600	3499600	伺服器
3499600	3500600	經典掉幅
3500600	3501600	多
