start	end	text
1857800	1859800	3D堆疊技術了
1859800	1861800	然後再經過這裡過來
1861800	1863800	我們這裡叫做2D儀式處理
1865800	1867800	然後這個是這個叫做
1867800	1869800	顯微鏡下立的處理
1871800	1873800	Stalker
1873800	1875800	是指那個運算的
1875800	1877800	運算的電路的地方
1877800	1879800	然後中間
1879800	1881800	這個PSC就是我剛剛講的
1881800	1883800	就是貫通上下晶片的
1883800	1885800	一個訊號
1885800	1887800	然後電路的Ether
1889800	1891800	然後這個
1891800	1893800	3D或2012
1893800	1895800	3D的工裝
1895800	1897800	台積電它就是有宣布它的
1897800	1899800	SLSP
1899800	1901800	英特爾也有宣布它的
1901800	1903800	Polarus的手機券
1903800	1905800	那今年11月UMC
1905800	1907800	也發表它的3D
1907800	1909800	IC的技術叫Urbid Wafers
1909800	1911800	Stalker是
1911800	1913800	AMC四月光
1913800	1915800	Windbump Rbump
1915800	1917800	Spera是智原
1917800	1919800	11華大陸IC同盟
1919800	1921800	要使用3DIC的手機券
1923800	1925800	然後今年這個月中
1925800	1927800	Tesla
1927800	1929800	也出了一個Planet
1929800	1931800	的一個工裝的系列技術
1931800	1933800	大概有三個技術同時
1933800	1935800	當時
1937800	1939800	我剛剛講的就是Megaset
1939800	1941800	三個人在一起
1941800	1943800	碰到這時候會發生什麼事情
1943800	1945800	我以這張
1945800	1947800	來介紹
1947800	1949800	就是剛才講的A
1949800	1951800	就是AI
1951800	1953800	M就是Memory
1953800	1955800	在傳統左邊
1955800	1957800	就是現在的技術
1957800	1959800	就是我剛才其實上的那個
1959800	1961800	攝影師機
1961800	1963800	有3D
1963800	1965800	攝影師機比如
1965800	1967800	它這樣子人在一起
1967800	1969800	這個
1969800	1971800	新的就是
1971800	1973800	10月19號的
1973800	1975800	它要開始做一個
1975800	1977800	整個全代幣工裝的技術
1977800	1979800	就是GPU
1979800	1981800	給它上面這個
1981800	1983800	每個鐵膠體運算
1983800	1985800	就像這樣
1985800	1987800	這都會變成存在的
1987800	1989800	一個工裝技術
1989800	1991800	波子在下面運算在下面
1991800	1993800	機子在上面
1993800	1995800	然後這一個
1995800	1997800	最困難的地方是
1997800	1999800	Somalink
1999800	2001800	就是
2001800	2003800	怎麼樣把運算產生的熱
2003800	2005800	給它排出去
2007800	2009800	這個也不是第一人做
2009800	2011800	這一個在AMD
2011800	2013800	它其實已經嘗試了
2013800	2015800	這件事情
2015800	2017800	它叫CDE cache
2017800	2019800	在這裡面
2019800	2021800	下面這幾個是所謂的處理器
2021800	2023800	中間這一個
2023800	2025800	就是
2025800	2027800	接地的剛才介紹的那個技術
2027800	2029800	然後
2029800	2031800	它這裡有所謂的cover to cover file
2033800	2035800	這裡就是所謂的記憶
2035800	2037800	所以它記憶
2037800	2039800	直接疊在下面黑色的
2039800	2041800	處理器上
2041800	2043800	AMD做這個整治
2043800	2045800	但是今年3月的時候
2045800	2047800	有玩家抄品
2047800	2049800	所以它就從芯片
2049800	2051800	到它的Socket
2051800	2053800	Socket就是
2053800	2055800	其實左邊是要蓋在
2055800	2057800	上面的就是右邊是
2057800	2059800	CPU是去
2059800	2061800	蓋在Socket上
2061800	2063800	它裡面就是
2063800	2065800	剛才說的方法就是
2065800	2067800	處理器在下面
2067800	2069800	機器在上面疊在一起
2069800	2071800	擺在這裡再擺在Socket上
2071800	2073800	就是我剛才講的
2073800	2075800	這一種其實最困難
2075800	2077800	就是散熱
2077800	2079800	因為玩家
2079800	2081800	給它抄品
2081800	2083800	所以就產生太多
2083800	2085800	不但燒了芯片
2085800	2087800	燒到有個燙
2087800	2089800	所以就是
2089800	2091800	要在
2091800	2093800	Amplify機下我剛才講的
2093800	2095800	熱點的配件
2095800	2097800	為什麼會提到這個呢
2097800	2099800	因為熱力
2099800	2101800	的這個東西在風險裡面
2101800	2103800	是機械性的事情
2103800	2105800	不是電機性的事情
2105800	2107800	但是
2107800	2109800	因為電機性的技術
2109800	2111800	或者是半導體基礎的突破
2111800	2113800	就開始要處理
2113800	2115800	這些事情
2115800	2117800	所以我說其實
2117800	2119800	念書學課都
2119800	2121800	坦白說
2121800	2123800	其實在
2123800	2125800	半導體基礎的領域
2125800	2127800	大概都會碰到
2127800	2129800	財務商業絕對會碰到
2129800	2131800	你開公司就需要錢
2131800	2133800	就要資源等等的
2133800	2135800	只是在這產業上
2135800	2137800	因為它一直在生長
2137800	2139800	就會有很多各位的機會
2139800	2141800	好
2141800	2143800	那下一個要講
2143800	2145800	半導體工工跟催變
2145800	2147800	先讓各位進程
2147800	2149800	沒問題
2155800	2157800	好
2157800	2159800	那
2159800	2161800	這裡就是要開始稍微
2161800	2163800	講一下半導體它跟
2163800	2165800	什麼樣的
2165800	2167800	有什麼樣的
2167800	2169800	stop stop stop這一拳
2169800	2171800	就是
2171800	2173800	半導體裡面有細分的
2173800	2175800	產業
2175800	2177800	我在網路上有找過
2177800	2179800	很多張圖啦
2179800	2181800	我都不滿意
2181800	2183800	因為它們都只是行業的
2183800	2185800	上下游都調不清楚
2185800	2187800	所以我乾脆就自己發這一張
2187800	2189800	那這一張教大家怎麼補
2189800	2191800	其實
2191800	2193800	我這個是有無息關係的
2193800	2195800	上游其實就是上游
2195800	2197800	下游就是慢慢下游的時候
2197800	2199800	OK
2199800	2201800	然後這個IDN技術其實
2201800	2203800	因為它涵掘在這裡
2203800	2205800	所以它會跟這個平行
2205800	2207800	那我又稍微
2207800	2209800	跟大家稍微介紹這一張
2209800	2211800	但是這一張大家就
2211800	2213800	要好好記著啦
2213800	2215800	以後那個
2215800	2217800	投履歷或者去公司面試的時候
2217800	2219800	這個都是我講的
2219800	2221800	我們要好好把
2221800	2223800	我們這是半導體的
2223800	2225800	所以我跟大家講這樣
2227800	2229800	左上角就是EDA
2229800	2231800	EDA就是
2231800	2233800	主要去做disciple creation
2233800	2235800	它就是
2235800	2237800	你在電路設計的時候
2237800	2239800	飛到每一個工具
2239800	2241800	你有這個EDA的幫助的話
2241800	2243800	電路都會做得非常快
2243800	2245800	所以它會
2245800	2247800	有點像是挖金礦
2247800	2249800	早期在挖金礦的時候
2249800	2251800	的那個狀態
2251800	2253800	OK
2253800	2255800	然後接下來
2255800	2257800	中間這一段是這個
2257800	2259800	Wayward-Fab Equipment
2259800	2261800	它就是做設備給
2261800	2263800	半導體上的
2263800	2265800	最有名的就是左上角的ASML
2265800	2267800	你大概
2267800	2269800	一個禮拜二看到它在報名
2269800	2271800	出現一次至少一次
2271800	2273800	就是做這個EUV
2273800	2275800	這個光刻機的
2275800	2277800	全世界最成功技術的方式
2277800	2279800	還有可能你們
2279800	2281800	剛剛講的Canon
2281800	2283800	Canon不只做相機
2283800	2285800	它也做這個半導體設備
2285800	2287800	還有V-Cone
2287800	2289800	在最右邊
2289800	2291800	右上角是Material
2291800	2293800	你所有的半導體都要用材料
2293800	2295800	你才能去做
2295800	2297800	半導體,雖然它本身最基礎的材料
2297800	2299800	是非常細
2299800	2301800	中間一些
2301800	2303800	線啊,所有的東西
2303800	2305800	都是需要材料的技術
2305800	2307800	因為太多
2307800	2309800	有列出這些方式
2309800	2311800	好,先講
2311800	2313800	最左邊的
2313800	2315800	IDM好了
2315800	2317800	就是Integrated Device Integration
2317800	2319800	就是最具代表性的
2319800	2321800	就是Intel
2321800	2323800	為什麼它叫IDM呢
2323800	2325800	因為它生產跟設計
2325800	2327800	是同一方式
2327800	2329800	所以才叫Integrate
2329800	2331800	就是它在吹制整個
2331800	2333800	活動生產跟製造的作品
2333800	2335800	一般的
2335800	2337800	一般的現在分工的情況下
2337800	2339800	生產跟
2339800	2341800	設計是分開來的
2341800	2343800	所以生產是
2343800	2345800	台積電、聯電
2345800	2347800	Global Foundry
2347800	2349800	Agenix
2349800	2351800	專門做生產
2351800	2353800	AMD、NVIDIA
2353800	2355800	Debugger
2355800	2357800	他們是專門做設計方式
2357800	2359800	但是
2359800	2361800	Intel這個公司就是這兩個
2361800	2363800	所以叫做IDM
2363800	2365800	更被轉到
2365800	2367800	和大家非常熟的Boundary
2367800	2369800	還有設計公司給他課
2369800	2371800	除此之外
2371800	2373800	還有很多公司專門做ID的
2373800	2375800	最有名的應該是ON
2375800	2377800	在你的
2377800	2379800	手機的所有
2379800	2381800	影片其實都是他們的經驗
2381800	2383800	但他不是真實直接做
2383800	2385800	影片的人,他只是把這個
2385800	2387800	製裁權的技術license
2387800	2389800	給例如Apple、
2389800	2391800	Qualcomm
2391800	2393800	在做成IC
2393800	2395800	在京港的手機
2395800	2397800	所以現在手機裡面
2397800	2399800	應該是
2399800	2401800	幾乎全部都是這個ON的
2401800	2403800	加工
2403800	2405800	請你買ID的公司還有很多
2405800	2407800	就會在這裡
2407800	2409800	然後你們有關注一票的話
2409800	2411800	EMEMRI、AMD
2411800	2413800	都是現在的毒王
2413800	2415800	現在這一波至少所謂
2415800	2417800	ID概念毒王
2417800	2419800	精心科技
2419800	2421800	毒王
2421800	2423800	藏絕神
2423800	2425800	同學
2427800	2429800	再過來
2429800	2431800	這一個剛才提到的
2431800	2433800	封裝測試場
2433800	2435800	封裝測試場
2435800	2437800	最有名的是月光
2437800	2439800	還有其他的朋友
2439800	2441800	在這裡我們還有
2441800	2443800	這個比賽設計
2443800	2445800	為什麼他跟這裡是百分之一年
2445800	2447800	因為像有些公司
2447800	2449800	他面積大的話
2449800	2451800	他會設計完之後
2451800	2453800	但是最後要變質的變入
2453800	2455800	送給台積電子
2455800	2457800	後面變質變入這個過程
2457800	2459800	就是外包
2459800	2461800	這個設計公司做的
2461800	2463800	其實單邊價格非常高
2463800	2465800	就是
2465800	2467800	專業的集團設計公司
2467800	2469800	這有什麼
2469800	2471800	常約的同學
2471800	2473800	不敢去說
2473800	2475800	這個就是
2475800	2477800	這個就是創意電子
2477800	2479800	資金
2479800	2481800	資源都比較高
2481800	2483800	所以下面
2483800	2485800	這一些
2485800	2487800	IC公司的最後的出口
2487800	2489800	就會到
2489800	2491800	System Company
2491800	2493800	其實還有手機公司我就沒有別了
2493800	2495800	所以這一張
2495800	2497800	應該是我心目中
2497800	2499800	比較完整
2499800	2501800	上下也比較清楚的
2501800	2503800	所以大家
2503800	2505800	大家稍微聽一聽
2505800	2507800	我現在就要開始講
2507800	2509800	我們這個分工
2509800	2511800	其實最近就開始
2511800	2513800	做了這麼多的變化
2513800	2515800	我用
2515800	2517800	這個字來代表
2517800	2519800	上層分工的推薦
2523800	2525800	我們就開始來
2525800	2527800	talk about chips
2527800	2529800	chips
2529800	2531800	今天叫chips
2531800	2533800	第一個
2533800	2535800	你要掌握
2535800	2537800	chips
2541800	2543800	第一個策略
2543800	2545800	或者是推薦
2545800	2547800	mama makes chips with apple
2549800	2551800	一個老太太
2551800	2553800	做出chips
2553800	2555800	然後她先做
2555800	2557800	我不知道你們吃過
2557800	2559800	養育片
2559800	2561800	蘋果做了
2561800	2563800	養育片
2563800	2565800	叫Apple chips
2565800	2567800	第一個整個分工的推薦
2567800	2569800	我就會總結一句
2569800	2571800	一個是剛才的
2573800	2575800	是mama makes chips
2575800	2577800	mama其實就是
2577800	2579800	下面這些公司
2579800	2581800	Microsoft
2581800	2583800	Amazon
2583800	2585800	Meta跟Alphabet
2585800	2587800	最後是Alphabet
2587800	2589800	因為它是Google的公司
2591800	2593800	然後都
2593800	2595800	就像Apple一樣
2595800	2597800	要做chips
2597800	2599800	因為Apple很早很早
2599800	2601800	它的總結一天都是做
2601800	2603800	所以
2603800	2605800	第一個分工的推薦
2605800	2607800	我用賞來代表
2607800	2609800	它是一個優勢
2609800	2611800	所以一些
2611800	2613800	都開自己
2613800	2615800	做in-house assistant
2615800	2617800	就像Apple一樣
2617800	2619800	就學Apple
2619800	2621800	其實就是回顧
2621800	2623800	剛剛我給你們看的
2623800	2625800	第一張時間軸的圖
2625800	2627800	第二張時間軸的圖
2627800	2629800	這一些
2629800	2631800	typescale
2631800	2633800	就是大廈中的大廈
2633800	2635800	全部都開始要做
2635800	2637800	自己做chips
2637800	2639800	這是第一個舉止
2639800	2641800	第二題是
2641800	2643800	叫做家
2643800	2645800	我們就
2645800	2647800	加越來越多的chips
2647800	2649800	上去
2649800	2651800	這個是服務夾子
2651800	2653800	第一個
2653800	2655800	服務夾子的分工就是
2655800	2657800	台積電跟聯電
2657800	2659800	它們全部都是應用代工的
2659800	2661800	但它們現在做到
2661800	2663800	配置的service
2663800	2665800	所以它是一個服務夾子
2665800	2667800	然後
2667800	2669800	就是台積電跟聯電
2669800	2671800	其實剛剛在實際也會跟大家講
2671800	2673800	然後第二張時間軸
2673800	2675800	叫做on
2675800	2677800	全世界手機
2677800	2679800	連續鍵都是用on
2679800	2681800	架設自己的IT
2681800	2683800	那on
2683800	2685800	它不但做IT
2685800	2687800	它現在推出了一個叫
2687800	2689800	Neoverse Look at the
2689800	2691800	Confused System
2691800	2693800	on
2693800	2695800	原本它只是做
2695800	2697800	賣CPU的
2697800	2699800	CPU IE的公司
2699800	2701800	所以在CPU上
2701800	2703800	就只有on
2703800	2705800	我是一個RT5
2705800	2707800	我是聯邦科 我就license on的機器
2707800	2709800	所以on就會有
2709800	2711800	自己的
2711800	2713800	我的CPU是跟
2713800	2715800	on來license
2715800	2717800	這裡就是CPU
2717800	2719800	這裡的資安的處理
2719800	2721800	還有所謂的
2721800	2723800	系統的控制
2723800	2725800	都是我聯邦科
2725800	2727800	然後
2727800	2729800	這個是我的核心
2729800	2731800	但是我要跟
2731800	2733800	我要要機體
2733800	2735800	我就要機體的線路電路
2735800	2737800	或是機體
2737800	2739800	會Io就是要跟外面接的
2739800	2741800	訊號的電路
2741800	2743800	要控制它電源
2743800	2745800	就是Pinion就是Tower Management ID
2745800	2747800	它可能要把它跟Tower Management
2747800	2749800	的Module電源處理
2749800	2751800	控制的是Module之外的能源
2751800	2753800	之後還有
2753800	2755800	一些on-chip的夾子器
2755800	2757800	就是on-chip的AI夾子器
2757800	2759800	這是
2759800	2761800	傳統的方式
2761800	2763800	但是on它現在
2763800	2765800	決定在幫這些
2765800	2767800	IC業者再生立
2767800	2769800	這裡的能源
2769800	2771800	就是這裡本來IC業者
2771800	2773800	他還要自己去養一個Pin
2773800	2775800	然後還要自己去
2775800	2777800	買IC或是自己去製造IC
2777800	2779800	所以他就要做很多很多的事情
2781800	2783800	所以on提供這個
2783800	2785800	CSS就等於是
2785800	2787800	我服務家的
2787800	2789800	我一開始只賣一個CPU
2789800	2791800	我現在設給男生的一套
2791800	2793800	去處理
2793800	2795800	你只要去找最男性的
2795800	2797800	所以他就提供更多的設備
2797800	2799800	讓那個IC
2799800	2801800	讓那個IC更快的
2801800	2803800	去探索
2803800	2805800	所以
2805800	2807800	這個CSS
2807800	2809800	就以這個藍色部分表示
2809800	2811800	就是on你
2811800	2813800	你現在可以供買這個CPU
2813800	2815800	你還可以供買中間的
2815800	2817800	銜接的一些IP的服務
2817800	2819800	然後你這個
2819800	2821800	就是客戶
2821800	2823800	客戶或者是on的
2823800	2825800	IP的客戶
2825800	2827800	你就跟他的網站做一件事情
2827800	2829800	所以這樣可以讓你的
2829800	2831800	開啟模式會更快
2831800	2833800	所以這個是第二
2833800	2835800	分工的退電
2835800	2837800	叫做無加成
2837800	2839800	第三個是
2839800	2841800	核
2841800	2843800	現在是養育片的時候
2843800	2845800	還有
2845800	2847800	出了一個小夾
2847800	2849800	幫你去
2849800	2851800	跟你合作
2851800	2853800	去拿養育片起來
2853800	2855800	所以這一個分工的
2855800	2857800	這個叫核
2857800	2859800	核力sample是什麼呢
2859800	2861800	核中聯合
2861800	2863800	剛才有提過
2863800	2865800	兩人性競爭對手AMV
2865800	2867800	一起做AI的server
2867800	2869800	MEGA跟
2869800	2871800	MediaPad要合作
2871800	2873800	進攻元宇宙市場
2873800	2875800	而Media和MediaPad
2875800	2877800	要合作進攻汽車市場
2877800	2879800	而Media和
2879800	2881800	AI的super computer
2881800	2883800	也是剛剛
2883800	2885800	說過的那個新聞
2885800	2887800	在大量的世界裡面
2887800	2889800	沒有敵人,只有進核
2889800	2891800	只有競爭跟製作的關係
2891800	2893800	不會因為是敵人
2893800	2895800	像這幾邊
2895800	2897800	都有一點競爭關係
2897800	2899800	他們還是先來合作
2899800	2901800	來像市場的
2901800	2903800	AI的大機構
2903800	2905800	然後我可以估計的是
2905800	2907800	未來的mode and
2907800	2909800	position在半導體院
2909800	2911800	會越來越popular
2911800	2913800	我可以
2913800	2915800	非常有信心
2915800	2917800	的說這件事又會
2917800	2919800	再激活了mode and
2919800	2921800	position的大廠
2921800	2923800	好
2923800	2925800	再過來就是
2925800	2927800	多
2927800	2929800	確實有很多口味
2929800	2931800	那
2931800	2933800	現在開始做產生的
2933800	2935800	其實
2935800	2937800	MediaPad
2937800	2939800	很早就在做這件事情
2939800	2941800	大家有用過
2941800	2943800	至少體驗過
2943800	2945800	Emerson的
2945800	2947800	智慧影像
2947800	2949800	有嗎
2949800	2951800	智慧影像
2951800	2953800	其實智慧Emerson
2953800	2955800	它是一個電腦
2955800	2957800	IGI
2957800	2959800	很空出世
2959800	2961800	就開始出一個智慧影像
2961800	2963800	裡面的經驗其實是
2963800	2965800	連大哥幫它
2965800	2967800	ODM
2967800	2969800	Emerson
2969800	2971800	就是開啟aspect
2971800	2973800	然後MediaPad
2973800	2975800	就聽aspect
2975800	2977800	把它整個經驗做出來
2977800	2979800	其實這個就是
2979800	2981800	我所謂的
2981800	2983800	第四個策略要經營
2983800	2985800	就是Media要開始做
2985800	2987800	這個預算策略
2987800	2989800	但是這一點要提醒大家
2989800	2991800	Media它也不會隨便去刻鋪
2991800	2993800	它一定肯量最大的
2993800	2995800	是刻鋪
2995800	2997800	所以Media
2997800	2999800	是非常努力的事情
2999800	3001800	因為它是全世界
3001800	3003800	應該是數二吧
3003800	3005800	數二好像是第二大
3005800	3007800	所以它手上有一大堆IT
3007800	3009800	然後Emerson要開模
3009800	3011800	它的IT就在手上
3011800	3013800	它只是想包起來而已
3013800	3015800	所以對於MediaPad來講
3015800	3017800	它都一個aspect
3017800	3019800	都一個經驗
3019800	3021800	是輕而易舉
3021800	3023800	而且它的IT就不是耐用一次
3023800	3025800	它是真的沒成本
3025800	3027800	那我問你就是
3027800	3029800	不然我不想浪費
3029800	3031800	我的珍貴的工程資源
3031800	3033800	去做一個
3033800	3035800	要提湊起來的激怒的工作
3035800	3037800	所以在這裡面
3037800	3039800	不是是有選擇性的
3039800	3041800	只是強調一下就是說
3041800	3043800	其實所有的
3043800	3045800	推薦
3045800	3047800	Media公司也開始做
3047800	3049800	所謂的互相經營
3049800	3051800	最後一個分工的
3051800	3053800	現象叫做傳
3053800	3055800	我們確實希望
3055800	3057800	婚姻啊
3057800	3059800	跟拍拖師跟其他人
3059800	3061800	就要開始做企業轉型
3061800	3063800	這個我覺得
3063800	3065800	最具代表性的
3065800	3067800	而且應該也是NPA的
3067800	3069800	K-Starley的公司
3069800	3071800	就是Broadcom
3071800	3073800	博通
3073800	3075800	博通它
3075800	3077800	在這個
3077800	3079800	它一直在做
3079800	3081800	Merge and Acquisition
3081800	3083800	它一直在做
3083800	3085800	它原本是有一台
3085800	3087800	然後888
3087800	3089800	也有一台
3089800	3091800	就買了很多公司
3091800	3093800	可以當作說
3093800	3095800	它就是一開始花
3095800	3097800	Fast
3097800	3099800	然後它就花了
3099800	3101800	它一買進來就
3101800	3103800	取代很多去買
3103800	3105800	只是它花太多
3105800	3107800	它一下就把它的Cost
3107800	3109800	跟Fast弄低
3109800	3111800	因為它開始做Layout的
3111800	3113800	封鎖
3113800	3115800	然後來
3115800	3117800	Reduce它的Cost增加了
3117800	3119800	所以它一直在做這件事情
3119800	3121800	然後
3121800	3123800	這是它併購
3123800	3125800	它的公司的意思
3125800	3127800	它就是從HP
3127800	3129800	分出來阿拉伯
3129800	3131800	就開始做其他的併購事情
3131800	3133800	到今天
3133800	3135800	它裡面已經是裝機啦
3135800	3137800	其實這間公司Broadcom
3137800	3139800	原本是做
3139800	3141800	Feders做IG的公司
3141800	3143800	但它現在大部分
3143800	3145800	其實是賣IG
3145800	3147800	它的IG都是Feders
3147800	3149800	非常非常Critical
3149800	3151800	非常重要的IG
3151800	3153800	客戶用的它就不能利用IG
3153800	3155800	所以你可以找Broadcom
3155800	3157800	Broadcom馬上的新聞就是
3157800	3159800	跟Google
3159800	3161800	因為Google的Server裡面的這一些
3161800	3163800	Server跟Server中間
3163800	3165800	給你的Communication的這些IG
3165800	3167800	全部都是Broadcom的
3167800	3169800	Broadcom其實是無法被
3169800	3171800	用了就不能利用
3171800	3173800	所以這是
3173800	3175800	這個Broadcom
3175800	3177800	其實它有一點
3177800	3179800	漸漸轉型成
3179800	3181800	從Feders到IG
3189800	3191800	這一方就稍微把
3191800	3193800	剛剛講五大
3193800	3195800	分工的特點
3195800	3197800	上來以下
3197800	3199800	第一個是漲
3199800	3201800	感覺是漲或又是
3201800	3203800	都會連線到Feders
3203800	3205800	它自己做IG
3205800	3207800	第二個是
3207800	3209800	On
3209800	3211800	開始做
3211800	3213800	家族服務
3213800	3215800	我畫在這中間就是
3215800	3217800	On提供的階段總選
3217800	3219800	它不太是
3219800	3221800	傳統的Design Service
3221800	3223800	它就是介於Feders
3223800	3225800	跟Design Service總結
3225800	3227800	就有畫在這條線上面
3227800	3229800	還有剛才講的台積電
3229800	3231800	連線在這幾分鐘的聲音
3233800	3235800	然後再來就是
3235800	3237800	這個合作
3237800	3239800	我用愛心表示
3239800	3241800	NVIDIA AMD
3241800	3243800	NVIDIA
3243800	3245800	Vidia PAD
3245800	3247800	Vidia PAD跟Meta
3247800	3249800	都有合作是合
3251800	3253800	然後多小時裡
3253800	3255800	Vidia PAD就開始
3255800	3257800	做資產設備
3257800	3259800	就讓自己做
3259800	3261800	然後再過來就Draw Count
3261800	3263800	它轉
3263800	3265800	它其實慢慢從Feders轉到
3265800	3267800	這個IP Business
3269800	3271800	接下來就進入
3271800	3273800	DV
3273800	3275800	其實DV就跟大家有關
3275800	3277800	第一頭的起開始
3277800	3279800	Pay Attention
3279800	3281800	DV就是臺灣的優勢
3281800	3283800	這一張
3283800	3285800	秀了臺灣的
3285800	3287800	重要的伴合體
3287800	3289800	從1964年
3289800	3291800	在交大建了
3291800	3293800	第一間
3293800	3295800	伴合體實驗室
3295800	3297800	到去年
3297800	3299800	2022
3299800	3301800	我們伴合體業的
3301800	3303800	成長期限
3303800	3305800	還有幾個重要的伴合體
3305800	3307800	我就挑幾個
3307800	3309800	讓大家看看
3309800	3311800	1980年
3311800	3313800	連變
3313800	3315800	創立
3315800	3317800	1980年
3317800	3319800	這個也是中南南中
3319800	3321800	就是我們找年次去
3321800	3323800	去年取金
3323800	3325800	才連變創立
3325800	3327800	再來就是設計計畫
3327800	3329800	其實當時
3329800	3331800	就包括我的老闆
3331800	3333800	李超劍博士
3333800	3335800	還有很多人
3335800	3337800	那時候做了四年
3337800	3339800	三年
3339800	3341800	應該算三年就完成了
3341800	3343800	臺灣有第一座的
3343800	3345800	華盛頓院長
3345800	3347800	電競
3347800	3349800	未來一起出
3349800	3351800	老林公司
3351800	3353800	我們老闆也在1990年
3353800	3355800	創立預創
3355800	3357800	之後聯發科在1997年
3357800	3359800	就重連變創出來
3359800	3361800	然後
3361800	3365800	在2004年
3365800	3367800	就已經突破以下
3367800	3369800	的台幣比照權力
3369800	3371800	然後下一個
3371800	3373800	兩兆台幣是2014
3373800	3375800	三兆台幣
3375800	3377800	是2020
3377800	3379800	四兆台幣是2021
3379800	3381800	所以你就知道越來越快
3381800	3383800	臺灣越賺越多錢
3383800	3385800	從全世界賺來
3385800	3387800	半導體的錢
3387800	3389800	所以同學
3389800	3391800	半導體也是
3391800	3393800	一直會成長
3393800	3395800	而且成長會更快
3395800	3397800	會一直成長的場面
3397800	3399800	不管你念什麼科系
3399800	3401800	就回想剛剛那一段
3403800	3405800	這一張是世界的
3405800	3407800	半導體
3407800	3409800	同樣
3409800	3411800	也不用琢磨就是它是
3411800	3413800	一直在成長的
3413800	3415800	就是我剛剛講的電動車手機
3415800	3417800	更輕薄、更小、更省電的
3417800	3419800	電子裝置都需要半導體
3419800	3421800	它是會一直成長
3423800	3425800	然後這個是講
3425800	3427800	這個恭喜頁
3427800	3429800	這是過去三年全世界
3429800	3431800	在賺這個
3431800	3433800	晶圓場的數目
3433800	3435800	你可以看美國18座
3435800	3437800	中國20座
3437800	3439800	歐洲收購17座
3439800	3441800	日本6座、韓國3座
3441800	3443800	東亞6座、臺灣10座
3443800	3445800	所以各國都在
3445800	3447800	購物半導體各國都在
3447800	3449800	現場
3449800	3451800	這些的現場placement一定
3451800	3453800	可以消耗的量度
3453800	3455800	再過來就是
3455800	3457800	我們臺灣的驕傲
3457800	3459800	大概全世界臺灣
3459800	3461800	所謂有number one
3461800	3463800	的這個
3463800	3465800	領域好了
3465800	3467800	就列在下面這兩張
3467800	3469800	所以
3469800	3471800	這幾個
3471800	3473800	都是臺灣number one
3477800	3479800	臺灣也是服務
3479800	3481800	全世界的客戶
3481800	3483800	各種的CEO
3483800	3485800	上面的年份跟
3485800	3487800	第二順勢都是月份
3487800	3489800	來臺的月份
3489800	3491800	就像黃鴻鈞他來臺兩次
3491800	3493800	11月跟5月都來
3493800	3495800	Intel CEO、Tablet Manager
3495800	3497800	也來兩次
3497800	3499800	其實都是要保障
3499800	3501800	因為臺灣是Global的
3501800	3503800	生理廠達的supply中心
3503800	3505800	也為什麼
3505800	3507800	這些全世界的CEO
3507800	3509800	都要來臺灣
3511800	3513800	但是也要提醒大家
3513800	3515800	其實半導體
3515800	3517800	也是一個國際行程
3517800	3519800	在今年10月20號
3519800	3521800	張東東董事長
3521800	3523800	他在一到一現場之後
3523800	3525800	會提到這個不安的真理行程
3525800	3527800	因為未來像印度
3527800	3529800	越南、印度、德國
3529800	3531800	都會來半導體場
3531800	3533800	所以就開始會
3533800	3535800	所謂的外來行政者
3535800	3537800	但這個不但是
3537800	3539800	可能是一個
3539800	3541800	我是視為一個西匯
3541800	3543800	所以表示
3543800	3545800	大家要從事半導體的話
3545800	3547800	你可以想像
3547800	3549800	全世界越來越多國家
3549800	3551800	越來越多區域都有半導體場
3551800	3553800	你有半導體的經驗
3553800	3555800	其實你自己人生是
3555800	3557800	就變成非常
3557800	3559800	有
3559800	3561800	有底氣好了
3561800	3563800	去各個工作
3565800	3567800	這張是有全世界
3567800	3571800	三大的半導體製造商的圖
3571800	3573800	紅色的是台積電
3573800	3575800	淺藍色是英特爾
3575800	3577800	然後這個
3577800	3579800	深藍色是陳松
3579800	3581800	這個是
3581800	3583800	ASML在去年10月
3583800	3585800	做的表
3585800	3587800	我覺得這張做得非常好
3587800	3589800	那你就看,你看,到處都有
3589800	3591800	全世界到處都有
3591800	3593800	的半導體場
3593800	3595800	黃色的部分
3595800	3597800	就是
3597800	3599800	最近的新聞嘛
3599800	3601800	就是其實台積電也不會在
3601800	3603800	德國設廠,所以我就加了
3603800	3605800	這個
3605800	3607800	然後
3607800	3609800	原本的一座行程廠
3609800	3611800	現在要開第二座
3611800	3613800	然後開第二座要開在北海道
3613800	3615800	所以我加了兩座,加加在
3615800	3617800	台積電藝人的聲音
3617800	3619800	喜歡日人的
3619800	3621800	文化的同學朋友
3621800	3623800	真的有這個許許的難受
3625800	3627800	好,那這一張
3627800	3629800	我就稍微
3629800	3631800	剛才是德國蓋廠
3631800	3633800	那這一張我比較要跟大家講
3633800	3635800	垂直的一部分
3635800	3637800	其實那個,我是以
3637800	3638800	英特爾為主
3638800	3640800	因為剛才其實大家講過
3640800	3642800	英特爾是IDM
3642800	3644800	就是Integrated Device Manufacture
3644800	3646800	它就是不但做設計
3646800	3648800	製造嘛,所以它是一條我自己做
3648800	3650800	那
3650800	3652800	這個藍色的就是做
3652800	3654800	就是做vapor
3654800	3656800	就是電路
3656800	3658800	然後紅色的
