start	end	text
1870160	1871360	3英呎
1871360	1872760	然後接著有4英呎
1872760	1873360	5英呎
1873360	1873960	6英呎
1873960	1876260	現在是到12英呎
1876260	1878660	本來要開發18英呎
1878660	1879660	那但是因為
1879660	1881360	現在走到賣5英呎的時候
1881360	1882460	12英呎產出來
1882460	1884260	那個晶體已經很多了
1884260	1886660	是非到18英呎的話
1886660	1888360	很多的設備
1888360	1889160	那個
1889160	1890660	都要貴很多
1890660	1892560	所以18英呎可以做
1892560	1893760	但是現在
1893760	1894860	就沒有積蓄
1894860	1896060	18英呎可以
1896060	1897160	所以目前都在
1897160	1898960	做到12英呎是最大
1898960	1900360	好
1900360	1901460	那晶片
1901460	1902360	我做新金岩
1902360	1904060	我番球金岩做這個晶片
1904060	1905160	所以番球金岩是
1905160	1908660	一家從3吋做到12吋多年
1908660	1911760	那智利農做12吋金岩的產生
1911760	1914660	最重要的現在只有5家
1914660	1916260	缺錢只有5家
1916260	1918460	最大的是日本線業
1918460	1919860	線業辦法
1919860	1920860	它是最大
1920860	1921760	它大概缺錢
1921760	1923960	現在努力有26.5%
1923960	1924960	第二家
1924960	1926660	是日本的私民POMO
1926660	1928360	跟影子一起合併起來
1928360	1929760	叫孫悟空
1929760	1931060	這是第二大
1931060	1932360	新金岩的晶片
1932360	1933860	長這個晶片
1933860	1936360	長那個8吋12吋晶片
1936360	1938760	第二大是孫悟空
1938760	1941460	那第三大就是番球金岩
1941460	1944360	番球金岩從中已經分離出來的
1944360	1946160	那個番球金岩
1946160	1947360	然後第四大
1947360	1949060	現在是德國的
1950060	1952260	四川屬於芒果器官
1952260	1954660	那第五大就是韓國
1954660	1957360	只要哪一個區域有大芒果的工業
1957360	1959460	就有大的CBA廠才對
1959460	1961260	所以韓國有一個
1961260	1963260	來LG跟系統
1963260	1964860	兩個跟德國
1964860	1967160	韓國的LG跟德國的系統
1967160	1968960	合作了50% 50%
1968960	1969760	後來40% 50%
1969760	1970560	1% 49%
1970560	1971760	整理了公司
1971760	1972960	那現在這家公司
1972960	1974460	又可以Pinus
1974460	1976660	做Memory的SDA Pinus
1976660	1977860	買過去
1977960	1979660	所以這五大機緣廠
1979660	1981160	是可以做12吋晶片
1981160	1983460	95%就只有五大
1983460	1985360	那目前的佔有力
1985360	1989960	系列是佔過16% 27%
1989960	1993060	那輸入口大概佔過14% 25%
1993060	1996560	那番球金岩佔17% 18%
1996560	2000660	那然後那個
2000660	2004060	Sitronik大概佔13% 14%
2004060	2005760	然後到達
2005760	2007760	到那個LG的話
2007760	2010060	就是大概10%
2010060	2011760	所以在他們這個幾個
2011760	2013660	多千元金屬機緣廠
2013660	2014360	好
2014360	2015360	這個是指
2015360	2016560	那個細範圍
2016560	2018760	晶片的尺寸
2018760	2022560	那你如果要漲12吋晶片的話
2022560	2025160	然後你漲的漲到150公分
2025160	2025860	那麼長
2025860	2027960	或者200公分
2027960	2029760	兩公尺這麼長的話
2029760	2031060	那一圓的話
2031060	2033460	是將近300公斤
2033460	2034460	是很重的作者
2034460	2036460	所以這個都是要用
2036460	2038460	調子切成一半一半
2038460	2040460	然後再切成一片一片
2040460	2041460	好
2041460	2044460	那然後我們可能會聽到就是說
2044460	2046460	例如
2046460	2051460	現在台積電已經做到3奈米
2051460	2053460	或者到台中這邊
2053460	2055460	設的機場是2奈米
2055460	2057460	甚至以後要做1奈米
2057460	2058460	也可以在台中
2058460	2060460	很可能在台中設廠
2060460	2062460	那這時候就叫做
2062460	2064460	細製程的金屬
2064460	2065460	在這裡
2065460	2067460	後面就跟各位介紹
2067460	2069460	你看我們早期的時候
2069460	2071460	最早的時候
2071460	2074460	那時候有那個7
2074460	2076460	7毫米
2076460	2077460	micro
2077460	2079460	那個micro meter
2079460	2080460	micro meter就是這個
2080460	2082460	負用四方的
2082460	2084460	從你的7個micro
2084460	2086460	到3.5個micro
2086460	2087460	到2 micro
2087460	2089460	到0.18 micro
2089460	2091460	到0.13 micro
2091460	2093460	然後這樣
2093460	2095460	這樣的技術
2095460	2097460	所以台灣開始做的時候
2097460	2099460	大概是在
2099460	2101460	0.18 micro左右
2101460	2103460	從這裡開始
2103460	2106460	那後面有那個就是nenometer
2106460	2108460	nenometer就是nenom
2108460	2110460	是實的負用四方
2110460	2111460	米
2111460	2113460	所以你要知道那個
2113460	2114460	它的
2114460	2115460	它就是
2115460	2116460	這裡面的電子零件
2116460	2117460	按電子零件
2117460	2119460	中間的間隔
2119460	2121460	一條一條一條一條一條
2121460	2123460	所以到90奈米
2123460	2124460	到60奈米
2124460	2126460	這樣一代一代
2126460	2127460	各位記住
2127460	2128460	你看
2128460	2130460	那個從90奈米
2130460	2132460	90奈米的時候
2132460	2134460	後面有知道某個意義
2134460	2137460	它是說每12個月到18個月
2137460	2138460	那
2138460	2141460	晶片的數量會增加一倍
2141460	2142460	然後呢
2142460	2144460	成本會這樣變化
2144460	2145460	那就是怎麼樣
2145460	2146460	就是
2146460	2148460	事實上它是這樣
2148460	2149460	就是
2149460	2152460	各位可以看到大概size
2152460	2154460	體積每次收
2154460	2155460	比如長覽觀
2155460	2157460	收70%
2157460	2158460	長
2158460	2159460	觀
2159460	2160460	收70%
2160460	2162460	那面積就被增加50了
2162460	2163460	497
2163460	2164460	749
2164460	2166460	所以意思就是說
2166460	2168460	每12個月到18個月
2168460	2170460	設計的這個
2170460	2171460	地方也是
2171460	2173460	然後那個晶片
2173460	2175460	大概長覽觀會縮小
2175460	2176460	70%
2176460	2177460	70%
2177460	2178460	所以這樣的時候
2178460	2179460	所以這裡要
2179460	2181460	所以這裡的7奈米
2181460	2182460	你看7奈米
2182460	2183460	7749
2183460	2186460	所以7奈米的下一次就變5奈米
2186460	2187460	那5735
2187460	2188460	除以4奈米
2188460	2190460	那4728
2190460	2191460	除以3奈米
2191460	2192460	那3721
2192460	2193460	除以2奈米
2193460	2196460	那2奈米乘以7的時候
2196460	2197460	那
2197460	2199460	收變為70的才是1.4
2199460	2201460	所以有1.4奈米
2201460	2202460	因此排中時的時候
2202460	2204460	2奈米差不多1.4奈米
2204460	2206460	那1.4奈米的下一代
2206460	2208460	才是1奈米
2208460	2210460	所以這個從剛才每一個世代
2210460	2212460	90奈米到60奈米
2212460	2213460	到10奈米
2213460	2214460	4728
2214460	2216460	所以到28奈米
2216460	2219460	286再乘以7到20奈米
2219460	2221460	20乘以7.7
2221460	2223460	所以到10奈米
2223460	2224460	這個每一代
2224460	2227460	大概要12個月到18個月
2227460	2228460	這麼長時間
2228460	2229460	跟進磨平
2229460	2231460	就是說它的推進時間
2231460	2232460	所以這裡面
2232460	2233460	所以這裡面
2233460	2234460	你業系的話
2234460	2236460	產生出來的電子零件的數字
2236460	2237460	就越多了
2237460	2239460	代表有另外一個因子
2239460	2241460	我會一起給各位看
2241460	2242460	所以這裡面就是
2242460	2245460	從Intel它設計
2245460	2248460	Intel它設計的
2248460	2250460	SIMOS
2250460	2252460	當時用2000多顆電晶體
2252460	2254460	集合起來的SIMOS
2254460	2256460	等到它7奈米的時候
2256460	2261460	變成217億顆電晶體
2261460	2263460	所以2000多顆電晶體
2263460	2266460	然後做到7奈米的時候
2266460	2269460	變成其中已經集中了
2269460	2272460	217億顆電晶體
2272460	2274460	在一個晶片上
2274460	2275460	所以這個是
2275460	2276460	讓各位可以看到
2276460	2278460	半導體進步很快
2278460	2280460	好 這裡在下面
2280460	2281460	當然各位講
2281460	2282460	有時候我講第一類
2282460	2283460	第二類 第三類半導體
2283460	2285460	就前面最早發展
2285460	2286460	這麼久
2286460	2288460	用Circle做材料
2288460	2290460	所做出來的半導體
2290460	2292460	這叫細的半導體
2292460	2294460	這就是我們第一類半導體
2294460	2295460	第二類半導體
2295460	2297460	是法輪功半導體
2297460	2298460	是法輪功半導體
2298460	2300460	它是做MED
2300460	2304460	或者做射品通訊用的
2304460	2308460	RF Sensor用的這個機材料
2308460	2310460	這個叫Baring SNAP
2310460	2313460	就是聲放架這個材料
2313460	2316460	或者是鈴聲放架
2316460	2317460	Baring
2317460	2320460	還有GAASP
2320460	2323460	這些都是屬於法輪功
2323460	2324460	三五級的法輪功
2324460	2326460	所以光論體體
2326460	2328460	LED Sensor
2328460	2330460	射品Sensor
2330460	2333460	這些都要用到第二類半導體
2333460	2337460	所以在第二類半導體裡面
2337460	2338460	所以你看
2338460	2339460	有做一些
2339460	2342460	做空氣6G的廠商
2342460	2344460	那個Romant跟宏傑科
2344460	2347460	這些都是在第二類半導體裡面
2347460	2349460	第三類半導體就是
2349460	2351460	今天還沒跟各位介紹的
2351460	2353460	這個寫錯
2353460	2354460	GAIN
2354460	2356460	應該GA NITRO
2356460	2357460	A要放行
2357460	2358460	就是
2358460	2360460	就是叫
2360460	2361460	氮化
2361460	2363460	氮化漿
2363460	2365460	GAIN NITRO
2365460	2366460	A要放行
2366460	2367460	那一樣
2367460	2369460	適應方塊
2369460	2370460	矽
2370460	2371460	加一個碳
2371460	2373460	碳化矽
2373460	2374460	適應方塊
2374460	2376460	把那個C要放行
2376460	2377460	這個律書
2377460	2379460	打的時候我沒有注意到
2379460	2380460	就大概叫
2380460	2381460	碳化加
2381460	2382460	或者是
2382460	2383460	碳
2383460	2384460	碳化矽
2384460	2387460	這樣的才叫第三類半導體
2387460	2388460	就是
2388460	2390460	這兩個才會變成在高功力
2390460	2393460	現在要做到電動車
2393460	2395460	風力發電
2395460	2396460	還有太陽運營
2396460	2398460	還有充電樁
2398460	2399460	這些要
2399460	2400460	高壓
2400460	2402460	快速充電
2402460	2403460	這樣的
2403460	2405460	材料都已經進入到
2405460	2406460	600伏特
2406460	2407460	800伏特
2407460	2408460	1200伏特
2408460	2410460	3300伏特
2410460	2412460	這麼高壓的材料的時候
2412460	2415460	需要用到這個碳化矽
2415460	2416460	適應方塊
2416460	2417460	那這一個
2417460	2419460	現在國際上的投入
2419460	2422460	不管是歐洲、日本
2422460	2423460	美國、中國
2423460	2425460	投入都非常大
2425460	2426460	相對來講
2426460	2428460	臺灣市投資太慢太小
2428460	2430460	在第三類半導體
2430460	2431460	第二類半導體以上
2431460	2433460	我們還算有分分上
2433460	2434460	第一類半導體
2434460	2435460	是我現在最強
2435460	2437460	臺灣很強的地方
2437460	2439460	那第三類半導體的話
2439460	2440460	是美國很強
2440460	2441460	日本很強
2441460	2442460	歐洲很強
2442460	2444460	中國現在也超過我
2444460	2445460	所以呢
2445460	2446460	後面
2446460	2448460	我們要能夠保持一些的話
2448460	2450460	還能夠上到更多的地方
2450460	2452460	所以這代表我們有在
2452460	2454460	第三類半導體上的漏洞
2458460	2460460	接著再看各位
2460460	2461460	大家知道
2461460	2464460	就是各位從半導體的開始
2464460	2466460	這裡講1949年開始
2466460	2468460	所以我現在剛才講
2468460	2470460	從新經驗
2470460	2472460	然後到經驗加工
2472460	2474460	到封裝測試
2474460	2476460	到一些半導體的設備
2476460	2477460	整個的產業
2477460	2479460	在過年二一年的時候
2479460	2483460	它已經做到了8941億
2483460	2487460	8941億美金
2487460	2490460	所以對這些半導體的產業產業是這樣
2490460	2492460	那但是它用到
2492460	2495460	它如果用到我們的系統上面
2495460	2496460	它有多大
2496460	2498460	所以就像各位看到
2498460	2500460	由這個半導體的連線運用
2500460	2502460	到2025年一年的時候
2502460	2507460	它已經創造18兆美元的產品
2507460	2509460	那這個18兆裡面
2509460	2512460	有3兆是做notable PC
2512460	2514460	就是Information Technology
2514460	2516460	IT產業有3兆
2516460	2519460	Internet做到網路通訊上面
2519460	2520460	網通上面
2520460	2523460	Internet上面用13兆
2523460	2525460	產自有13兆
2525460	2528460	然後有智慧應用
2528460	2529460	煤功設備
2529460	2533460	AI跟應人理深度學習
2533460	2535460	這裡面它是2兆
2535460	2537460	所以2兆、3兆、13兆
2537460	2539460	合起來是18兆
2539460	2541460	12多年一年
2541460	2542460	也就是說
2542460	2545460	那個8千多億美金的這個半導體零件
2545460	2547460	用到後關做成
2547460	2549460	notable PC通訊產品
2549460	2552460	產生的也有已經到達18兆了
2552460	2554460	那各位也可以看
2554460	2556460	從現在開始來看
2556460	2557460	你看到這裡
2557460	2560460	估計到2037年的時候
2560460	2562460	也就是在15年以後
2562460	2564460	2037、15年以後
2564460	2568460	被從這個18兆變為60兆
2568460	2571460	那60兆的時候是有什麼
2571460	2573460	那個這裡有提到
2573460	2575460	60兆的時候最大的地方
2575460	2578460	就是煤功設備跟深度學習
2578460	2581460	一到30兆裡面
2581460	2585460	那原來的IT產業設備數兆裡面
2585460	2588460	所以IT產業是從那個
2588460	2591460	IT是從3兆到10兆
2591460	2593460	那但是Internet
2593460	2597460	網際網路這邊是從13兆到20兆
2597460	2599460	可是AI跟應人理
2599460	2602460	就從2兆到30兆裡面
2602460	2604460	所以未來
2604460	2606460	各位可以知道
2606460	2608460	在深度學習
2608460	2610460	然後在AI的運用
2610460	2613460	然後在蕩數級
2613460	2615460	在九一關這些
2615460	2617460	所用的這個產品
2617460	2619460	各位知道未來多大改變吧
2619460	2621460	15年內從18兆到20兆
2621460	2623460	好,為了這個
2623460	2625460	我們還追到最前面
2625460	2627460	這麼大的產業
2627460	2629460	最早是從哪裡開始
2629460	2631460	這裡我講1947
2631460	2633460	1947年的時候
2633460	2635460	你AIL實驗室的那個
2635460	2638460	那個AIL實驗室裡面的
2638460	2640460	Shopper
2640460	2642460	它發明了電晶體
2642460	2644460	所以1947
2644460	2645460	這個時候開始
2645460	2647460	還不是ICU是電晶
2647460	2649460	大約我的電晶
2649460	2650460	這時候開始
2650460	2652460	1947是什麼時候
2652460	2654460	我出生在1948
2654460	2657460	我媽媽反應的時候是1947
2657460	2660460	所以我在媽媽反應的時候
2660460	2663460	剛好電晶體在當時的時候
2663460	2665460	所以這一生做到76歲
2665460	2667460	71歲的今天
2667460	2668460	我還在工作
2668460	2669460	因為半毛巾產業
2669460	2671460	很繼續在發展
2671460	2673460	所以這是供供其實
2673460	2674460	我只看到1947
2674460	2675460	很少吧
2675460	2678460	大概是我媽媽反應的時候
2678460	2681460	我1948是滿滿生的
2681460	2683460	然後接著下面
2683460	2686460	在1958年
2686460	2688460	這時候開始有ICU
2688460	2692460	IC叫Integrated Soccer
2692460	2695460	就是記憶體電路
2695460	2697460	也就是把電阻
2697460	2698460	電容
2698460	2699460	電晶體
2699460	2700460	Diode
2700460	2704460	整個合併在一個線路裡面
2704460	2706460	電子電路裡面
2706460	2707460	所以有電晶體
2707460	2708460	有電容器
2708460	2709460	有電感器
2709460	2711460	然後有這個Diode
2711460	2713460	然後有傳吸器
2713460	2714460	整個合在一起
2714460	2716460	就變成記憶體電路
2716460	2718460	所以記憶體電路是1958年
2718460	2720460	那這是在地域的公司
2720460	2721460	德州儀器公司
2721460	2724460	就是我地域的服務的公司
2724460	2725460	那時候我進去的時候
2725460	2728460	是在台灣做ICU工裝
2728460	2732460	所以我是1976年進去
2732460	2735460	1976年從ICU工業1958年
2735460	2736460	發展14年以後
2736460	2738460	在台灣做工裝製造
2738460	2740460	所以那時候還沒有對光
2740460	2742460	當然沒有氣體
2742460	2744460	所以是從德州儀器公司
2744460	2745460	在1968年
2745460	2747460	10年以後在台灣設廠
2747460	2749460	1968年設廠
2749460	2751460	所以我是在1972年
2751460	2752460	進到德州儀器公司
2752460	2753460	那時候一年以後
2753460	2754460	就很榮幸的
2754460	2757460	就到美商德州儀器公司
2757460	2758460	做ICU工裝的開始
2758460	2760460	這是1958年
2760460	2764460	所以這裡面是寫Ti的Q
2764460	2766460	然後跟Noise
2766460	2767460	那Noise
2767460	2769460	跟Noise兩個人
2769460	2771460	發明了記憶體電路
2771460	2774460	所以Ti是第一家ICU的公司
2774460	2775460	那你知道要有ICU
2775460	2776460	是不是要有
2776460	2779460	第一家CGN的公司
2779460	2780460	第一家CGN的公司
2780460	2781460	也是在美國
2781460	2785460	它叫做MBMC
2785460	2787460	它叫做Mosanto
2787460	2790460	Mosanto electronic material operation
2790460	2791460	MBMC
2791460	2793460	所以有第一個
2793460	2795460	從兩寸GN到三寸GN
2795460	2797460	到四寸GN到五寸GN
2797460	2800460	到六寸GN的第一名
2800460	2804460	都是由MBMC做出來的
2804460	2805460	所以它是最早
2805460	2807460	第一家CGN的公司
2807460	2810460	那德州儀器公司Ti
2810460	2811460	也是美國公司
2811460	2812460	它是第一家
2812460	2814460	做ICU的公司
2814460	2815460	我很榮幸
2815460	2817460	能夠在德州儀器公司
2817460	2818460	服務ICU
2818460	2820460	做ICU的工裝
2820460	2821460	那我也很榮幸
2821460	2822460	在2016年的時候
2822460	2825460	把美國的MBMC買下來
2825460	2826460	所以它現在是屬於
2826460	2827460	版權經理
2827460	2829460	由全球第一家
2829460	2830460	這個廠經廠
2830460	2831460	從兩寸到六寸
2831460	2834460	到全球第一電晶片
2834460	2836460	就是MBMC製造者
2836460	2843460	後來在2016年的時候
2843460	2847460	就我2008年做一次訂購
2847460	2848460	2016年做一次訂購
2848460	2849460	不願意介紹
2849460	2851460	2016年再訂下來
2851460	2853460	就是要買下MBMC
2853460	2856460	所以當我看到這些公司
2856460	2858460	這些成長的時候
2858460	2859460	就很有感覺
2859460	2861460	到1965年的時候
2861460	2863460	剛才講的Noise
2863460	2865460	跟Ti的Cubic
2865460	2868460	一起發展新電路的公司
2868460	2870460	然後它是陸配成立的
2870460	2872460	所以那時候Noise
2872460	2875460	也是跟Intel的Border Board
2875460	2878460	就是Border電力的Border
2878460	2879460	它兩個人在這裡
2879460	2881460	成立了Intel
2881460	2883460	那時候就開始1965年
2883460	2886460	所以1965年到現在多久
2886460	2889460	三四五加二十三
2889460	2891460	這等於57年前
2891460	2893460	它就已經說
2893460	2895460	12個月到18個月
2895460	2896460	然後整個
2896460	2898460	今天的時序會縮小
2898460	2900460	五萬之後就降低
2900460	2902460	降低五萬
2902460	2903460	然後從那時開始
2903460	2904460	一直到現在
2904460	2906460	我跟你們都知道
2906460	2909460	其實就是開發的技術
2909460	2911460	沒有那麼長的時間
2911460	2914460	然後1965
2914460	2915460	然後這裡後面
2915460	2917460	我們講到1970
2917460	2919460	1970的時候
2919460	2922460	Intel推出
2922460	2925460	4004的Micro Processor
2925460	2927460	就是MCU
2927460	2929460	Micro Processor
2929460	2931460	我說給你的
2931460	2933460	它推出這個
2933460	2936460	它推出這個4004的
2936460	2937460	Micro Processor
2937460	2939460	這時是其中的
2939460	2943460	2250個電晶體
2943460	2947460	變為一個CMOS的微處理器
2947460	2949460	但是各位看時間
2949460	2951460	推廣到Intel現在
2951460	2953460	做790的那樣
2953460	2955460	所以Intel的790的時候
2955460	2960460	這時已經有217億顆的電晶體
2960460	2963460	然後在這個器材上面
2963460	2964460	所以你看現在
2964460	2966460	為什麼我們的
2966460	2968460	因為電腦要很大
2968460	2970460	那個如果電膠大的時候
2970460	2972460	它是擁有國內第一台電腦
2972460	2974460	以前第一台電腦
2974460	2975460	要進到台灣的時候
2975460	2977460	軍事上還沒有
2977460	2979460	就是那個膠大卡
2979460	2982460	那時要用那個
2982460	2985460	就是要用大卡汁
2985460	2988460	去把那個電腦
2988460	2990460	從基隆桿口進來
2990460	2992460	然後這等KKK的時候
2992460	2994460	這樣慢慢能夠拉到新竹
2994460	2996460	那這個電腦有多大
2996460	2997460	它電腦是非常大
2997460	2998460	但是現在的電腦
2998460	3000460	比它功能還好
3000460	3001460	在你手機上
3001460	3003460	調校其中的多少多少的電腦
3003460	3005460	你的手機這麼小
3005460	3006460	然後就已經
3006460	3009460	功能比以前的電腦大多了
3009460	3010460	我記得我在
3010460	3012460	德州一期公司上班的時候
3012460	3014460	那時用IPM的電腦
3014460	3018460	叫做1130的中央處理器
3018460	3020460	那個1130上面有Control
3020460	3022460	上面有Control
3022460	3023460	裡面有一個
3023460	3024460	閃來閃去
3024460	3026460	城市在運作安排的時候
3026460	3027460	對半跟風這樣排好
3027460	3028460	就跑到旁邊
3028460	3030460	那每一個的資料數
3030460	3031460	要用大卡
3031460	3032460	大卡
3032460	3033460	大卡
3034460	3035460	這樣輸入
3035460	3036460	連城市設計
3036460	3037460	也是要給卡片
3037460	3039460	先讀了城市設計
3039460	3040460	進去
3040460	3042460	再打資料卡
3042460	3043460	進去
3043460	3044460	電腦在開始
3044460	3045460	在搖來搖去
3045460	3046460	搖來搖去
3046460	3047460	窮搖
3047460	3048460	搖來搖去
3048460	3050460	然後最後才跑出包園
3050460	3052460	包園
3052460	3054460	這是1130
3054460	3055460	那時候我不要被你們
3055460	3057460	重新準備很神氣
3057460	3058460	現在
3058460	3060460	現在的電腦根本就沒有
3060460	3062460	那個複雜功能比以前
3062460	3064460	是大很多太多了
3064460	3066460	這裡1970年
3066460	3067460	1970年
3067460	3070460	我1月的時候就是1970
3070460	3072460	1970年開始做事
3072460	3074460	所以這時
3074460	3076460	這時
3076460	3078460	這時才開始有
3078460	3080460	那個辦公室出來
3080460	3081460	但是
3081460	3083460	沒有想到後來進步到那麼大
3083460	3085460	後面各位可以看到
3085460	3087460	可以長那麼大
3090460	3091460	那個
3091460	3092460	我
3092460	3093460	我可以講大一點
3093460	3094460	這也對於剛才
3094460	3096460	讓各位看到
3096460	3097460	所以1946年
3097460	3099460	開始有IT的產業
3099460	3101460	Information Technology
3101460	3103460	然後到1997年的時候
3103460	3106460	那是IT產業做了5000億
3106460	3108460	但是1960年
3108460	3110460	IT產業變成3兆
3110460	3112460	Internet 13兆
3112460	3113460	AI
3113460	3115460	變成2兆的米聯
3115460	3117460	那到1937年的時候
3117460	3120460	最高達60兆
3120460	3121460	所以這個
3121460	3123460	從15年中間
3123460	3125460	負荷成長變成17%
3125460	3126460	所以這時算
3126460	3127460	半導體工業
3127460	3129460	還有經廣的發展
3129460	3130460	好
3130460	3132460	接著我們再相應
3132460	3134460	那台灣呢
3134460	3136460	台灣剛才看到那個步伐
3136460	3138460	你們來看台灣
3138460	3140460	台灣在1974年
3140460	3142460	1974年
3142460	3143460	各位看1974
3143460	3145460	海航衛生做事
3145460	3147460	那是我沒有參與這個團隊
3147460	3149460	我在合作運氣公司上班
3149460	3150460	1976年
3150460	3151460	那是合作運氣公司
3151460	3153460	也有一些人也有參與
3153460	3155460	所以這時
3155460	3156460	那個
3156460	3157460	歲月以前
3157460	3159460	還有美國人
3159460	3161460	那時候要發展台灣工業
3161460	3164460	想要把IC工業也進到台灣
3164460	3166460	所以那時有一位
3166460	3168460	叫潘文元
3168460	3170460	潘文元
3170460	3171460	不是
3171460	3172460	他在ACA上班
3172460	3173460	在ACA裡面
3173460	3175460	有資深研發工作程式
3175460	3178460	那當國家要發展這些工業的時候
3178460	3180460	他就要找我們那位學生
3180460	3182460	會在大家的工業裡面
3182460	3185460	擁有很好的技術背景
3185460	3186460	所以就是找他
3186460	3188460	介紹到潘
3188460	3190460	潘文元博士
3190460	3192460	那潘文元博士當時
3192460	3194460	就跟勤政院的
3194460	3196460	顧問團隊來介紹
3196460	3198460	半導體產業半導體工業
3198460	3201460	那台灣最適合發展什麼東西
3201460	3203460	然後台灣是真的也想要
3203460	3205460	重新半導體這個行業
3205460	3206460	這個產業開始
3206460	3208460	當時的合作運氣公司
3208460	3210460	已經在台灣做IC工業
3210460	3212460	所以台灣還沒有半導體
3212460	3214460	自己沒有半導體工業
3214460	3215460	好
3215460	3216460	這個時候
3216460	3217460	潘文元博士
3217460	3218460	之後回到台灣
3218460	3220460	然後開工業業也並在
3220460	3222460	那時還沒有工業業
3222460	3223460	在工業業還沒有成立
3223460	3225460	所以有一個電子手
3225460	3228460	電子手
3228460	3230460	電子手就是要發展
3230460	3231460	未來的電子工業
3231460	3233460	半導體工業的搖籃
3233460	3234460	先有電子手
3234460	3237460	然後後來才有工業業
3237460	3239460	所以現在各位可以看到
3239460	3241460	在半導體裡面的講
3241460	3244460	你會得到
3244460	3246460	那個ASL Hour
3246460	3247460	電子手到現在
3247460	3248460	每年都還有班
3248460	3251460	ASL Hour對半導體產業
3251460	3252460	有貢獻的人
3252460	3255460	所以每天都會寫一位或兩位
3255460	3256460	ASL Hour
3256460	3259460	所以我一直得到他的ASL Hour
3259460	3261460	每一度的那個獎獎
3261460	3262460	那後面的話
3262460	3264460	然後後面這潘文元先生
3264460	3266460	那他就是開始
3266460	3267460	引進國電半導體會
3267460	3268460	所以後來
3268460	3270460	為了紀念潘文元先生
3270460	3273460	那所以有一個叫潘文元獎
3273460	3275460	就是國家科技大奧委會獎
3275460	3280460	所以潘文元也會寫一位潘文元獎
3280460	3285460	我也是有去得了他的潘文元獎
3285460	3288460	所以就是在半導體工業上
3288460	3291460	有對產業有做出貢獻的
3291460	3295460	潘文元同事他在RCA上班
3295460	3297460	他請了RCA
3297460	3299460	但國家正要找各種技術
3299460	3300460	也找過菲律賈
3300460	3303460	然後最後他在RCA的時候
3303460	3305460	竟然談下來
3305460	3308460	所以願意我們的人到那邊去參與
3308460	3311460	然後以後把技術帶回到國內
3311460	3313460	這次謝謝潘文元先生
3313460	3316460	所以潘文元先生他在美國做事
3316460	3318460	為了國內發展半導體工業
3318460	3322460	從他開始接受行政院的顧問
3322460	3323460	做這件事
3323460	3325460	然後等到他最後
3325460	3328460	最後這樣的服務到建報
3328460	3331460	他從來沒有拿過國家疫苗的錢
3331460	3334460	連福利費來的機票都是他自己出
3334460	3336460	因為國家實際上是太辛苦了
3336460	3338460	也發生這些變動
3338460	3341460	所以有這樣的學人幫忙國家
3341460	3345460	好 潘文元先生這個有寫19個精英
3345460	3347460	然後到RCA去受訓
3347460	3349460	各位大家這些人
3349460	3350460	福利華
3350460	3354460	福利華博士後來也是當過電子手的首長
3354460	3356460	然後歐元元的院長
3357460	3359460	那史青泰現在也在
3359460	3363460	史青泰就是他當過電子手的首長
3363460	3365460	那歐元元的院長
3365460	3367460	歐元元的董事長
3367460	3368460	史青泰董事長
3368460	3371460	後來現任金馬大學有講過教授
3371460	3373460	曹新城
3373460	3376460	曹新城是歐元元的董事長
3376460	3378460	那曾南辰
3378460	3383460	曾南辰是台積電的副董事長
3383460	3386460	然後後來創立的董事長
3386460	3387460	楊英元
3387460	3389460	我們來請陳碧灣
3389460	3392460	就是台灣光照的董事長
3392460	3393460	蔡允建
3393460	3394460	M貼菜
3394460	3397460	是現聯發科的董事長
3397460	3403460	那王國兆是比較早就到中國去了
3403460	3405460	他當時做電機理
3405460	3406460	大王電子
3406460	3408460	也是王國兆
3408460	3409460	邱羅火
3409460	3411460	他沒有在產業上
3411460	3414460	但是他是在科技上的律師
3414460	3417460	所以這些人還有等等的
3417460	3421460	當然這些還有一些人沒有列到這裡的
3421460	3423460	大概像王顯華
3423460	3425460	還有什麼葛明輝
3425460	3428460	這些我在合作運氣公司的一些同事
3428460	3429460	也都跟著去了
3429460	3431460	所以這些
3431460	3433460	引進的安檔體技術在國內
3433460	3435460	是在1974年
3435460	3436460	所以1974年的時候
3436460	3438460	我也是在合作運氣公司
3438460	3440460	1980年的時候
3440460	3443460	那時候開始把公園業的技術
3443460	3445460	原來在聯發中心
3445460	3447460	然後成立出來
3447460	3450460	把技術也出來成立這個公司
3450460	3453460	所以曹新城那時就過來了
3453460	3455460	所以1980年成立這個公司
3455460	3459460	當時這個公司開始成立的時候
3459460	3463460	董事長應該還是張忠宏
3463460	3464460	張董事長
3464460	3466460	後來是曹新城
3466460	3468460	安樂街公司的董事長
3468460	3472460	然後台積電是國家從市政的系統
3472460	3476460	要發展到比較大級的集體電路的時候
3476460	3478460	有BLSI
3478460	3481460	所以當時就是成立6吋
3481460	3483460	是在1980年
3483460	3485460	所以1980年的時候台積電成立
3485460	3488460	你知道台積電成立的時候
3488460	3489460	當時台積電成立的時候
3489460	3491460	也是到不到全樓
3491460	3492460	要很大的投資
3493460	3497460	所以有中華電器
3497460	3498460	有台大電
3498460	3499460	有公園
3499460	3501460	這些都有投資錢
3501460	3504460	還有國家的資金
3504460	3507460	然後最主要基金還是非補
