start	end	text
2323000	2325000	這個美國亞利桑那州現在面臨到
2325000	2327000	的工會的一個問題
2327000	2329000	會幫台積電的緊密的解決
2329000	2331000	因為台積電它是
2331000	2333000	外資低的投資到
2333000	2335000	美國來響應
2335000	2337000	美國製造的低價
2337000	2339000	重量級的辦公室公司
2339000	2341000	如果連它都沒有辦法
2341000	2343000	克服這方面的問題
2343000	2345000	後續又如何來吸引
2345000	2347000	其他的外資到
2347000	2349000	美國來進行投資
2349000	2351000	所以這個也是我們後續可以再觀察的
2351000	2353000	而巨災又可能相對的
2353000	2355000	相對的就是比較
2355000	2357000	這個順利一些
2357000	2359000	最近一直被媒體問到
2359000	2361000	台積震撼
2361000	2363000	台積還有讓熊本地方
2363000	2365000	幸福
2365000	2367000	永遠的提高
2367000	2369000	那其實確實
2369000	2371000	對於熊本地區
2371000	2373000	剛好5月份地區熊本
2373000	2375000	有參訪了大概新到
2375000	2377000	八川的半島提倡
2377000	2379000	那其實當地的
2379000	2381000	半島體驗者對於台積電
2381000	2383000	到熊本地區
2383000	2385000	其實也有看好
2385000	2387000	也有一些抱怨的地方
2387000	2389000	抱怨的地方是說
2389000	2391000	害了他們的公司
2391000	2393000	因為台積電高薪蠻花腳
2393000	2395000	所以其他的半島提的
2395000	2397000	日本公司也必須要
2397000	2399000	把這個薪資往上加
2399000	2401000	才能夠搶到人才
2401000	2403000	但是也因為台積電
2403000	2405000	進入到熊本地區
2405000	2407000	確實帶動了他們機場
2407000	2409000	的擴建
2409000	2411000	還有一些公寓
2411000	2413000	還有一些鐵道方面
2413000	2415000	還有一些基礎的政策
2415000	2417000	另外還有包括在房價的部分
2417000	2419000	也終於有一些起色
2419000	2421000	還有在整體的平均
2421000	2423000	人民的收入上
2423000	2425000	也確實都能增加
2425000	2427000	所以這個就是台積電
2427000	2429000	帶動了當地整體的經濟發展
2429000	2431000	另外就是
2431000	2433000	我們的地區
2433000	2435000	這個就是我們當地到2027年
2435000	2437000	我們就要針對
2437000	2439000	半島提的市場來進行量產
2439000	2441000	但是在這一塊
2441000	2443000	我想也是跟教授
2443000	2445000	我看很一樣
2445000	2447000	其實在未來的德國地區
2447000	2449000	德國的公會其實是非常的充盼
2449000	2451000	他們其實
2451000	2453000	德國不太會有罷工的問題
2453000	2455000	因為他們都在公會
2455000	2457000	就已經跟資方做好了
2457000	2459000	相對的一些談判
2459000	2461000	但是這個
2461000	2463000	會明顯的讓資方感受到
2463000	2465000	相當大的一些壓力
2465000	2467000	所以這個的確
2467000	2469000	是在未來德國部分的設廠
2469000	2471000	跟台積電六位市集聯合之後
2471000	2473000	另外一個非常
2473000	2475000	有距離的挑戰
2475000	2477000	那幾乎都
2477000	2479000	其實以看到幾個台積電為首的
2479000	2481000	這些半島提公司
2481000	2483000	臺灣的部分現在投資的策略
2483000	2485000	過去我們的產能大概九成
2485000	2487000	都集中在臺灣
2487000	2489000	當然因為這次在地緣政治的影響
2489000	2491000	之下
2491000	2493000	主要就是客戶希望我們要分散
2493000	2495000	我們的營運據點
2495000	2497000	另外還有其他的一個國家
2497000	2499000	也有不同的政治的考量
2499000	2501000	所以希望我們臺灣
2501000	2503000	能夠把一些產能移到
2503000	2505000	其他一個地方
2505000	2507000	所以當然我們現在就改變了
2507000	2509000	地主臺灣就是先進之城
2509000	2511000	還是以臺灣為主
2511000	2513000	以接下來的兩半米還有1.4奈米
2513000	2515000	就絕對還是以臺灣為生產的基地
2515000	2517000	但是指標性的方面
2517000	2519000	全球就是包括成熟
2519000	2521000	製成的部分
2521000	2523000	也會開始往其他的地區
2523000	2525000	來做小部分產能的運動
2527000	2529000	當初其實臺積電在美國
2529000	2531000	在那週加碼到
2531000	2533000	四百億
2533000	2535000	四百億美金
2535000	2537000	那時候其實已經產生了
2537000	2539000	大家的一些疑慮
2539000	2541000	我們就是幫大家做一個會診
2541000	2543000	到底臺積電東進
2543000	2545000	對臺積電有什麼好處
2545000	2547000	有什麼壞處
2547000	2549000	而對臺灣整體的半島體驗
2549000	2551000	又會有什麼樣的影響
2551000	2553000	我們首先先來看地多的部分
2553000	2555000	那臺積電我們知道
2555000	2557000	它的一個客戶的結構
2557000	2559000	68%是北美
2559000	2561000	中國只剩下
2561000	2563000	15%
2563000	2565000	當然要重視它的這些
2565000	2567000	重量級的客戶都是在美國
2567000	2569000	所以它到美國來投資
2569000	2571000	一方面對於穩定的
2571000	2573000	它的一個訂單
2573000	2575000	同時也壓制它的競爭對手
2575000	2577000	Intel跟三星
2577000	2579000	也是一個方式
2579000	2581000	更重要的是
2581000	2583000	臺積電未來如果產的全部都放在臺灣
2583000	2585000	說實在的
2585000	2587000	臺灣也無法披露它所有的
2587000	2589000	水電
2589000	2591000	特別是綠電上面所有的資源
2591000	2593000	所以藉此
2593000	2595000	臺灣投資也是半島
2595000	2597000	當地的土地水跟電力
2597000	2599000	資源
2599000	2601000	另外對半島臺來講
2601000	2603000	也是讓臺積電進入到
2603000	2605000	所謂新一波的全球化
2605000	2607000	的布局
2607000	2609000	主要當然是滿足客戶對於供電電
2609000	2611000	的貢獻、韌性、考量的
2611000	2613000	需求
2613000	2615000	但是一通的一個因素
2615000	2617000	第一個明顯的就是生產成分
2617000	2619000	過去大概
2619000	2621000	要到美國的時候它評估
2621000	2623000	大概美國的
2623000	2625000	長年內的生產大概會比
2625000	2627000	臺灣多的是
2627000	2629000	30%到50%
2629000	2631000	當然我們知道這個數據現在
2631000	2633000	已經完全不適用
2633000	2635000	臺積電高出於原先的這個運氣
2637000	2639000	第二就是說折舊的費用
2639000	2641000	過去現在已經增加到
2641000	2643000	400億美金了
2643000	2645000	所以這個就會比較考驗
2645000	2647000	臺積電中長期對於股東的承諾
2647000	2649000	它的房地利要維持在
2649000	2651000	53%
2651000	2653000	這個當然也是一個比較重大的考驗
2653000	2655000	還有海外的經濟需要投入
2655000	2657000	更多的心力
2657000	2659000	這個比較屬於文化上的不同
2659000	2661000	當然就是說
2661000	2663000	臺灣已經沒有辦法向臺灣
2663000	2665000	24小時工程師能夠隨時
2665000	2667000	蓋印
2667000	2669000	所以在這一塊怎麼樣在美國當地
2669000	2671000	去培養出所謂
2671000	2673000	適合在美國當地的文化
2673000	2675000	還有在美國當地的
2675000	2677000	臺灣的工程師這種兩期
2677000	2679000	的文化
2679000	2681000	這個就比較考驗臺積電高規
2681000	2683000	管理人才他們的
2683000	2685000	一個部分的管理能力
2685000	2687000	另外就是美國經驗法案
2687000	2689000	順向的重重限制
2689000	2691000	我們剛看到其實
2691000	2693000	很多國家都有一些補貼政策
2693000	2695000	但唯獨只有美國
2695000	2697000	它的設下的條款是最多的
2697000	2699000	第一個就是對於未來到
2699000	2701000	中國的投資
2701000	2703000	會有一些零去補助款到投資
2703000	2705000	這個美中國的部分
2705000	2707000	就會有一些設限
2707000	2709000	還有一個就是比較爭議的
2709000	2711000	就是分論制度所謂的分論制度
2711000	2713000	就是未來必須要提供
2713000	2715000	在美國一切的
2715000	2717000	你的營收你的價格
2717000	2719000	還有量對未來的
2719000	2721000	綠色和黃綠綠等這些所謂
2721000	2723000	公司的營業機密
2723000	2725000	所以這個部分當然對於
2725000	2727000	在特別公司來講也是比較
2727000	2729000	相對不利的
2729000	2731000	對於整個國內的產業
2731000	2733000	去臺化或者是說
2733000	2735000	將其會去
2735000	2737000	會稀釋到臺灣半導體
2737000	2739000	的人才跟資源
2739000	2741000	這個確實也是一個
2741000	2743000	比較大的一個考驗
2743000	2745000	另外我們再來看
2745000	2747000	這個所謂的半導體
2747000	2749000	它受到地緣政治的影響
2749000	2751000	過去大家在經營
2751000	2753000	半導體業比較簡單
2753000	2755000	比較單純
2755000	2757000	只要技術不斷地去做
2757000	2759000	製程上的一個前進
2759000	2761000	還有業務上
2761000	2763000	不斷地去拓展
2763000	2765000	甚至在跟競爭對手
2765000	2767000	做一個超越的動作
2767000	2769000	大概不出
2769000	2771000	就是這幾樣的一個問題
2771000	2773000	但是現在要加入的
2773000	2775000	地緣政治上
2775000	2777000	這個其實就相對比較複雜
2777000	2779000	只要扯到政治
2779000	2781000	就比較不是公司能夠
2781000	2783000	掌握的特別又是
2783000	2785000	國際政治的一個部分
2785000	2787000	所以我們可以看到包括
2787000	2789000	美國今天法案的設限
2789000	2791000	四方的今天聯盟
2791000	2793000	還有美國聯合日本跟荷蘭
2793000	2795000	對中國來進行今天的
2795000	2797000	這個設備的管制
2797000	2799000	還有美國持續對於
2799000	2801000	在中國各方面的
2801000	2803000	持續不斷地升溫
2803000	2805000	這個都在在顯示
2805000	2807000	美中的特性戰其實是
2807000	2809000	持續正在升級當中
2809000	2811000	而且中國合力地去打擊
2811000	2813000	包括中國從設備
2813000	2815000	材料到設計
2815000	2817000	製造風策
2817000	2819000	等等的這個部分
2819000	2821000	的一個合為之是非常明顯的
2821000	2823000	而且它的一個外部效應
2823000	2825000	也會慢慢地蔓延到
2825000	2827000	這個所謂的捐贈供應鏈
2827000	2829000	也就是說台灣過去
2829000	2831000	在2020年到2022年
2831000	2833000	我們在中國
2833000	2835000	享有這個去美化的
2835000	2837000	供應鏈的紅利
2837000	2839000	而在美國是享有
2839000	2841000	供應鏈虛中化
2841000	2843000	這一個轉彈
2843000	2845000	所以在這兩個加持
2845000	2847000	之下台灣的環保體制
2847000	2849000	所能夠達到史上
2849000	2851000	的一個新高
2851000	2853000	但是這個部分的紅利
2853000	2855000	其實會慢慢地縮減
2855000	2857000	因為美國看到
2857000	2859000	在跟中國在對打的時候
2859000	2861000	竟然我的盟友在旁邊
2861000	2863000	一直在撿這些
2863000	2865000	美國企業所
2865000	2867000	支付到的這些訂單
2867000	2869000	所以它現在也開始
2869000	2871000	可以限制盟友
2871000	2873000	就是說也不能再去
2873000	2875000	接這個所謂中國的接單
2875000	2877000	或舉一個例子
2877000	2879000	美國這次就是有
2879000	2881000	受到期盼
2881000	2883000	因為他們在這個中國的民國
2883000	2885000	他們在做這個安全性的網路
2885000	2887000	的審查沒有通過
2887000	2889000	那沒有通過那時候
2889000	2891000	其實美國政府就有禁告
2891000	2893000	韓國的業者
2893000	2895000	希望他們不要提供
2895000	2897000	相關的記憶體產品給中國
2897000	2899000	其實就是
2899000	2901000	要跟韓國的這兩家業者說
2901000	2903000	美國在中國
2903000	2905000	吃不到的記憶體
2905000	2907000	韓國業者也不要
2907000	2909000	在這個時候
2909000	2911000	這個版圖也不要在這時候
2911000	2913000	去分尺
2913000	2915000	所以在這一塊其實也告訴了
2915000	2917000	也讓其他的盟友看到了
2917000	2919000	美國它其實已經看到了
2919000	2921000	就是盟友
2921000	2923000	也不要想說
2923000	2925000	要去吃到他們的這些紅利
2925000	2927000	所以慢慢你可以看到
2927000	2929000	管制範圍其實都已經
2929000	2931000	延伸到盟友也不可以
2931000	2933000	去進行這方面
2933000	2935000	的提供
2935000	2937000	那另外台積電不喜歡
2937000	2939000	人家說它是一個戲盾
2939000	2941000	變成就換句話說
2941000	2943000	台積電它其實是扮演
2943000	2945000	美中在整個地緣政治
2945000	2947000	核心的一個關鍵角色
2947000	2949000	一旦台積電沒有辦法
2949000	2951000	正常平運它無疑對於
2951000	2953000	全球的一個科技
2953000	2955000	還有全球的經濟都會造成
2955000	2957000	非常重大的影響
2957000	2959000	那所以在目前
2959000	2961000	的一個局勢當中
2961000	2963000	我們更應該想要採取
2963000	2965000	什麼樣的一個策略
2965000	2967000	第一個還需要穩住
2967000	2969000	我們在先進製成全球的主導力
2969000	2971000	也就是說台積電如果如期
2971000	2973000	能夠在二零零五年開始量產
2973000	2975000	兩萬米的製程
2975000	2977000	那麼運行二零零五年
2977000	2979000	臺灣供應全球先進製程
2979000	2981000	我們的比例還是
2981000	2983000	可以高達六十九%
2983000	2985000	那會比第二名的
2985000	2987000	三星就是韓國的
2987000	2989000	十八%還要來得高
2989000	2991000	那第三名就是美國
2991000	2993000	大概不到十二五%
2993000	2995000	而在成熟製程
2995000	2997000	其實就會是反向的關係
2997000	2999000	因為美國打壓中國
2999000	3001000	那中國就只好去強力的
3001000	3003000	發展成熟製程
3003000	3005000	或者是中英接壘的產品
3005000	3007000	所以到二零零五年
3007000	3009000	臺灣的成熟製程
3009000	3011000	會逆向的往下掉
3011000	3013000	大概到四十三%
3013000	3015000	而中國就會逆勢的往上
3015000	3017000	到二十幾五%
3017000	3019000	真的就是非常多變化的一個態勢
3019000	3021000	接下來我們再來看
3021000	3023000	美國跟中國的一個科技管制
3023000	3025000	最近當的明顯的是
3025000	3027000	我們都在遇見的狀況
3027000	3029000	尤其在拜登總統
3029000	3031000	他的所謂多邊的形態
3031000	3033000	跟盟友共同來前去中國
3033000	3035000	這個是跟過去
3035000	3037000	所謂的川普總統
3037000	3039000	他自己美國
3039000	3041000	自己來跟中國對話
3041000	3043000	這個是有非常明顯的不同
3043000	3045000	當然這也會讓所謂的
3045000	3047000	各國都面臨到
3047000	3049000	血邊站的壓力
3049000	3051000	越來越大
3051000	3053000	那大家也會想
3053000	3055000	中國的政治、軍事
3055000	3057000	還有美援的強勢
3057000	3059000	他能夠要求
3059000	3061000	其他的盟友來配合
3061000	3063000	最主要在半導體
3063000	3065000	是有三個非常關鍵的因素
3065000	3067000	第一個,美國
3067000	3069000	他掌握的是全球的
3069000	3071000	半導體的設備
3071000	3073000	而且他如果加總跟
3073000	3075000	荷蘭還有日本
3075000	3077000	這兩邊都是他的盟友
3077000	3079000	三國加起來就佔了全球
3079000	3081000	八成以上
3081000	3083000	第二個是價率
3083000	3085000	核心的關鍵晶片
3085000	3087000	如果你FPGA晶塊來說
3087000	3089000	不管是阿爾特拉
3089000	3091000	這個是被英特爾收購
3091000	3093000	或者是AMD收購304
3093000	3095000	這個全部都是
3095000	3097000	在美系列者的手上
3097000	3099000	另外EDA
3099000	3101000	這也是非常重要的一個
3101000	3103000	工具喔
3103000	3105000	那EDA的部分
3105000	3107000	除了德國的西門斯以外
3107000	3109000	另外兩家新斯科技
3109000	3111000	也都是美國的廠商
3111000	3113000	所以一旦盟友
3113000	3115000	如果跟美國進行對抗
3115000	3117000	就會藉由
3117000	3119000	這三把利劍
3119000	3121000	斷絕
3121000	3123000	對於盟友的支援
3123000	3125000	當然就會即刻出現
3125000	3127000	斷電的狀況
3127000	3129000	台積電本身也不例外
3129000	3131000	所以在這個部分
3131000	3133000	為什麼美國能夠用這樣的力量
3133000	3135000	還有長臂的管轄
3135000	3137000	來轄定他的盟友
3137000	3139000	來共同抗中
3139000	3141000	這個就是他主要
3141000	3143000	經過的原因
3143000	3145000	那以中國的一個角度
3145000	3147000	來看的話
3147000	3149000	當然就是華為那個
3149000	3151000	事件是有一些突破
3151000	3153000	但是我覺得中長期來說
3153000	3155000	在美國大力的反撲之後
3155000	3157000	未必
3157000	3159000	未來能夠全面進行
3159000	3161000	任何的關號
3161000	3163000	會不會看得更清楚
3163000	3165000	聽到我們現在看一下韓國的部分
3165000	3167000	這個部分大家做一個
3167000	3169000	修正
3169000	3171000	美國的貨幣權現在已經獲得
3171000	3173000	一個永久性能
3173000	3175000	未來的話整體的一個發展
3175000	3177000	我覺得韓國還是會以
3177000	3179000	中國以外的這個區域
3179000	3181000	做他最主要的投資
3181000	3183000	那對於台灣來說
3183000	3185000	一樣台積電的南京廠
3185000	3187000	也已經獲得美國
3187000	3189000	永久性能的貨幣
3189000	3191000	不過因為台積電的南京廠
3191000	3193000	大概占了台積電
3193000	3195000	自己本身的營運
3195000	3197000	都是在極低的個位數
3197000	3199000	所以當然不會有太大的影響
3199000	3201000	反而我們要擔心的
3201000	3203000	其實是間接的影響
3203000	3205000	也就是說像最近
3205000	3207000	AI的晶片
3207000	3209000	美國再擴大它的限制
3209000	3211000	可能就會有間接對於
3211000	3213000	台下供應鏈這方面的影響
3213000	3215000	的狀況
3215000	3217000	所以這邊來說
3217000	3219000	台灣應該要因應的
3219000	3221000	當然說我們除了要
3221000	3223000	進入製造點的地位
3223000	3225000	那樣另外一個就是要
3225000	3227000	更為彈性的去調整
3227000	3229000	我們的製程、我們的客戶
3229000	3231000	還有我們的國別
3231000	3233000	跟整體的一個應用點的狀況
3233000	3235000	接下來我們就會
3235000	3237000	關心現在半導體的整體
3237000	3239000	的發展是一個區域
3239000	3241000	全球化的一個態勢
3241000	3243000	它會帶來什麼樣
3243000	3245000	重大的一個變化
3245000	3247000	第一個就是整個半導體
3247000	3249000	過去是一個專業分工
3249000	3251000	現在慢慢的會變成
3251000	3253000	區域化、碎片化
3253000	3255000	獨立化、甚至是
3255000	3257000	短片化,而且中國
3257000	3259000	跟非中國這裡的話
3259000	3261000	就更趨於顯著
3261000	3263000	第二個會讓整個
3263000	3265000	產能就是更為分散
3265000	3267000	這個台灣就是一個最強的
3267000	3269000	案例,第三個
3269000	3271000	中產企業的半導體
3271000	3273000	的成本就會逐步
3273000	3275000	變高,我們知道現在當然
3275000	3277000	有所謂綠色通膨
3277000	3279000	這樣的一個議題,就是因應
3279000	3281000	進行排放的一個需求
3281000	3283000	那我覺得在半導體
3283000	3285000	未來就會有
3285000	3287000	所謂晶片的
3287000	3289000	通膨的一個問題
3289000	3291000	因為各國都要建立自由的供應鏈
3291000	3293000	這個就會有加劇的
3293000	3295000	成本,我給大家舉一個
3295000	3297000	例子,BCG這家公司
3297000	3299000	有中國的綠色
3299000	3301000	各國如果都要設建半導體
3301000	3303000	的供應鏈
3303000	3305000	這樣子會讓我們每一年
3305000	3307000	全球的半導體
3307000	3309000	前期的投資成本
3309000	3311000	也就是包括資本支出跟引發支出
3311000	3313000	會足足增加
3313000	3315000	1.22兆
3315000	3317000	而且每年增加的供應成本會達到
3317000	3319000	450到
3319000	3321000	1250億美金
3321000	3323000	而且中長期半導體的價格
3323000	3325000	也會上升35到
3325000	3327000	65%
3327000	3329000	那將會有什麼結果
3329000	3331000	最終都會反映在同學們
3331000	3333000	購買的這個
3333000	3335000	智慧型手機
3335000	3337000	還有Modbook
3337000	3339000	還有消費型的電子
3339000	3341000	有沒有發現最近這個手機越來越貴
3341000	3343000	可是功能好像差很多
3343000	3345000	就是未來都會
3345000	3347000	有慢慢降的一個趨勢
3347000	3349000	跟過去我們在思考的
3349000	3351000	通常我們在看CPI的時候
3351000	3353000	就是自動訓練的價格
3353000	3355000	應該都是因為逐年生活下降
3355000	3357000	但是
3357000	3359000	其實就成功這個
3359000	3361000	張忠宏董事長所說的自由貿易
3361000	3363000	所以未來呢
3363000	3365000	比較就沒有專業的工匠的一個態勢
3365000	3367000	所以各國的這個
3367000	3369000	生產晶片的成本
3369000	3371000	就會形成往上降的一個態勢
3371000	3373000	以上剛剛是
3373000	3375000	第一個部分跟大家分享的
3375000	3377000	真的是在詭譎多變
3377000	3379000	經營環境情勢
3379000	3381000	接下來我們再來看全球的部分
3381000	3383000	首先希望我們先從產能的
3383000	3385000	一個分布
3385000	3387000	第一個我們可以看到台灣呢
3387000	3389000	在這一塊呢就是邏輯的IC
3389000	3391000	佔比21.4%
3391000	3393000	那韓國也
3393000	3395000	很高,在位居第二
3395000	3397000	跟台灣還是有區別
3397000	3399000	主要是在記憶體的這一塊
3399000	3401000	另外我們再來看
3401000	3403000	如果我們以製程來做一個
3403000	3405000	先隔,那在製程部分
3405000	3407000	目前還是成熟的製程
3407000	3409000	先看為主,但是配件
3409000	3411000	幫大家標一下黃色標的部分
3411000	3413000	這個是10奈米的一個製程
3413000	3415000	那目前呢
3415000	3417000	雖然它的比重佔比是比較低的
3417000	3419000	但是我們可以知道
3419000	3421000	先進製程它的
3421000	3423000	所謂的附加價值率是最高的
3423000	3425000	而且是最具有關鍵的
3425000	3427000	的地位
3427000	3429000	否則美國就不會想要
3429000	3431000	積極的爭取台積電
3431000	3433000	美國的設廠
3433000	3435000	所以這個部分呢就是台灣
3435000	3437000	我們應該把握住的
3437000	3439000	關鍵的一個優勢
3439000	3441000	那我們再切各個類的製程來看
3441000	3443000	你可以看比18.5%以上
3443000	3445000	這個算是非常成熟的
3445000	3447000	中國目前是
3447000	3449000	比重是最高的,怎麼沒有問題
3449000	3451000	比利嗎?比利8
3451000	3453000	到40奈米也是
3453000	3455000	那不過台灣的部分
3455000	3457000	還是佔比是最高的
3457000	3459000	29.4%
3459000	3461000	接下來再看40奈米
3461000	3463000	到20奈米,那目前
3463000	3465000	再追出來的也是台灣
3465000	3467000	比重最高可以達到
3467000	3469000	29.5%
3469000	3471000	再來是20到10奈米
3471000	3473000	最快的就是比較是以
3473000	3475000	體積為重,所以目前是
3475000	3477000	韓國的,因為比重是最高的
3477000	3479000	關鍵的來了
3479000	3481000	就是在10奈米以下
3481000	3483000	剛才可以看到台灣
3483000	3485000	就是我剛才說的,我們可以
3485000	3487000	供應比重達到將近
3487000	3489000	63%
3489000	3491000	這個就是台灣的競爭優勢
3491000	3493000	也就是整個半導體最精隨
3493000	3495000	的部分,台灣應該要
3495000	3497000	正式把握住
3497000	3499000	在這一塊我們目前在數據上扮演的
3499000	3501000	一個角色
3501000	3503000	再看看市場的部分
3503000	3505000	接下來回到景氣
3505000	3507000	最新的一個概況
3507000	3509000	這個是全球半導體的
3509000	3511000	這個銷售樓,這個市場
3511000	3513000	6月4號夜市,大概在前幾個月
3513000	3515000	有一個預測
3515000	3517000	預測今年大概就是會轉
3517000	3519000	衰退,是在10.3%
3519000	3521000	今年
3521000	3523000	主要是因為中觀利用市場
3523000	3525000	的需求是比較疲弱的
3525000	3527000	另外就是再加上
3527000	3529000	互存的整個半導體的時間
3529000	3531000	比預期要來得長
3531000	3533000	大家原先預期大概今年
3533000	3535000	第二季就可以告一個段落
3535000	3537000	可是到目前第四季
3537000	3539000	到底是不是已經恢復到
3539000	3541000	正常的水準,等一下
3541000	3543000	看看今天法說
3543000	3545000	是不是有更進一步的說明
3545000	3547000	但豈不論如何
3547000	3549000	今年的第幾期的確
3549000	3551000	會導致明年
3551000	3553000	渴望有比較好的成長
3553000	3555000	率,所以當然WSBS
3555000	3557000	目前在維塞明年
3557000	3559000	可以跳高到11.8%
3559000	3561000	不過這個是因為在
3561000	3563000	兩個月前的這個數據
3563000	3565000	也必須說現在的整個
3565000	3567000	半導體都面臨到
3567000	3569000	新的一個群球的變數
3569000	3571000	因為最近包括了
3571000	3573000	IMF,還有EIU
3573000	3575000	的部分,還有SM
3575000	3577000	OBO的這個
3577000	3579000	SMP的OBO這個
3579000	3581000	零售機構,他們最近會在
3581000	3583000	以它贊成的一部分
3583000	3585000	那可能又會對於群球的
3585000	3587000	經濟又蒙上了陰霾
3587000	3589000	再加上如果國際
3589000	3591000	的油價,你現在EIA
3591000	3593000	最新的預測,去年
3593000	3595000	每桶的固然固然有大概是
3595000	3597000	在100.94美元
3597000	3599000	今年是降到了
3599000	3601000	84.09美元,所以今年
3601000	3603000	是有比較明顯的下滑
3603000	3605000	但是明年
3605000	3607000	EIA現在的預測又
3607000	3609000	會跳到94.91美元
3609000	3611000	所以如果
3611000	3613000	有這樣的一個狀況,恐怕
3613000	3615000	在通膨的部分,還會再
3615000	3617000	有進一步的影響
3617000	3619000	那這個就比較會削弱掉
3619000	3621000	這個明年的一個中關產品
3621000	3623000	大家購買
3623000	3625000	的一個消費意願
3625000	3627000	所以到底明年是不是半導體業
3627000	3629000	成長幅度會不會能夠像
3629000	3631000	IREO STS說的
3631000	3633000	能夠跳到一成以上
3633000	3635000	我覺得這個部分可能還有一些保留
3635000	3637000	或許後續
3637000	3639000	還可能會有上下
3639000	3641000	修正的這個機率
3641000	3643000	好,另外我們再來看這個
3643000	3645000	是互診的一個狀況
3645000	3647000	雖然就是說現在我們大概
3647000	3649000	從數據上是看到
3649000	3651000	在第二期,大概就是
3651000	3653000	還是持續在一個高點
3653000	3655000	但是唯獨大家可以看到紅色的
3655000	3657000	部分的線條
3657000	3659000	它卻在第二期有一個非常幅度的
3659000	3661000	存貨的一個下降
3661000	3663000	這是哪一家,這就是輝達
3663000	3665000	輝達當然是因為今年在
3665000	3667000	AI的部分,它其實在第二期的
3667000	3669000	表現
3669000	3671000	所謂每一個財務上
3671000	3673000	數據都非常好
3673000	3675000	而且它對於第三季每個財策
3675000	3677000	每一個預測也非常樂觀
3677000	3679000	所以看到這個也是
3679000	3681000	符合這個輝達
3681000	3683000	的部分,它確實在第二期
3683000	3685000	的一個狀況是有比較明顯的
3685000	3687000	一個往下,但我相信
3687000	3689000	連續到今年的第三季
3689000	3691000	的確主要的這些
3691000	3693000	群車的半導體,它每個存貨
3693000	3695000	天數其實依舊還是維持
3695000	3697000	在比較相對高的水位
3697000	3699000	接下來我們再來看
3699000	3701000	其實今年整個半導體表現
3701000	3703000	比較差的
3703000	3705000	其實就是從去年開始
3705000	3707000	就開始往下掉的就是
3707000	3709000	在記憶體這一塊
3709000	3711000	疊幅其實是比較大一點
3711000	3713000	今年的疊幅又比去年要來的
3713000	3715000	高,我們看到主要
3715000	3717000	的記憶體場像是三星
3717000	3719000	SK海力士
3719000	3721000	或者是在尼泊爾
3721000	3723000	在這個海峽的部分
3723000	3725000	還有美亞科,它就陸續
3725000	3727000	都進出了一些政策
3727000	3729000	包括了就是在減薪
3729000	3731000	或者是在降低相關的
3731000	3733000	一些統計,還有一些措施
3733000	3735000	接下來我們
3735000	3737000	再來看一下全球
3737000	3739000	第三類的半導體是
3739000	3741000	什麼樣的發展
3741000	3743000	第三類的半導體比較主流
3743000	3745000	像是在碳化系
3745000	3747000	或是氮化加的部分
3747000	3749000	我們可以看到這一塊其實還是以美國
3749000	3751000	歐洲跟日本的這些
3751000	3753000	IDN場為主
3753000	3755000	前五大只是大概就占了
3755000	3757000	全球88%
3757000	3759000	的一個高市在綠龍
3759000	3761000	它的集中物質也是非常高的
3761000	3763000	那中國雖然也希望就是說
3763000	3765000	能夠有彎道長蛇
3765000	3767000	這個部分
3767000	3769000	因為我們知道在第一類的半導體
3769000	3771000	大家知道談到的是細的部分
3771000	3773000	這個部分在美國
3773000	3775000	就是卡模子的一些
3775000	3777000	問題,所以它希望就是說
3777000	3779000	在這個第三類的發展
3779000	3781000	希望能夠有這個
3781000	3783000	碳化限制的一個狀況
3783000	3785000	但是我們先上去看它的
3785000	3787000	所謂的一個專利
3787000	3789000	還有論文跟它實際的產出
3789000	3791000	是有差別的嗎
3791000	3793000	也就是說它的技術的轉換程度
3793000	3795000	是比較差的
3795000	3797000	而且在國際的這些客戶
3797000	3799000	他們在做訂單的選擇上
3799000	3801000	也確實中國的客戶會比較主流
3801000	3803000	是在被選擇的地位
3803000	3805000	好,那台灣的部分
3805000	3807000	我們也有發展第三類的半導體
3807000	3809000	大概有四個陣營
3809000	3811000	第一個陣營是台積電
3811000	3813000	跟視點先進
3813000	3815000	大概比較是在氮化鎵
3815000	3817000	這個部分的經驗代工
3817000	3819000	第二塊就是在連列跟奇邦
3819000	3821000	也比較是在氮化鎵的
3821000	3823000	經驗代工
3823000	3825000	還有經驗脫壞跟
3825000	3827000	規劃類似CSP的這部分
3827000	3829000	還有第三個陣營
3829000	3831000	就是在紅結科
3831000	3833000	跟環球晶
3833000	3835000	還有紅塵的部分
3835000	3837000	他們比較集中的是在氮化鎵
3837000	3839000	還有氮化鎵的經驗代工
3839000	3841000	IC設計
3841000	3843000	還有包括鎳晶的基板
3843000	3845000	這個技術
3845000	3847000	第四個就是在加晶的部分
3847000	3849000	比方是在
3849000	3851000	氮化鎵
3851000	3853000	鎳晶的一個基板
3853000	3855000	這一塊為主
3855000	3857000	但是我們也必須說
3857000	3859000	台灣其實我們在第三類半導體的人才
3859000	3861000	還有在材料
3861000	3863000	完整的生態性
3863000	3865000	這個部分確實還是有在加強的
3865000	3867000	接下來我們再來看
3867000	3869000	第三個部分就是國內
3869000	3871000	半導體業的一個
3871000	3873000	發展狀況
3873000	3875000	我們一樣先來看
3875000	3877000	所謂生產聚落的分布
3877000	3879000	各位同學
3879000	3881000	會不會覺得說
